it	posterior	prior	PP_lik	BD_lik	q_rate	alpha	k_birth	k_death	root_age	death_age	tot_length	Canis_TS	Canis_adustus_TS	Canis_anthus_TS	Canis_apolloniensis_TS	Canis_armbrusteri_TS	Canis_aureus_TS	Canis_cedazoensis_TS	Canis_dirus_TS	Canis_edwardii_TS	Canis_familiaris_TS	Canis_ferox_TS	Canis_latrans_TS	Canis_lepophagus_TS	Canis_lupus_TS	Canis_mesomelas_TS	Canis_proplatensis_TS	Canis_(Pseudalopex)_TS	Canis_rufus_TS	Canis_thooides_TS	Pseudalopex_gymnocercus_TS	Canis_TE	Canis_adustus_TE	Canis_anthus_TE	Canis_apolloniensis_TE	Canis_armbrusteri_TE	Canis_aureus_TE	Canis_cedazoensis_TE	Canis_dirus_TE	Canis_edwardii_TE	Canis_familiaris_TE	Canis_ferox_TE	Canis_latrans_TE	Canis_lepophagus_TE	Canis_lupus_TE	Canis_mesomelas_TE	Canis_proplatensis_TE	Canis_(Pseudalopex)_TE	Canis_rufus_TE	Canis_thooides_TE	Pseudalopex_gymnocercus_TE
33000	-1396.3610756100338	-15.3211561356327	-1316.948543066097	-64.091376408304086	8.2172040108862383	1.0	1	1	22.715284502297632	0.0	91.773817715095035	13.670970442845679	3.3780212387669368	1.1152373791989334	1.6881003900968892	1.6380130058665725	3.1737156634829384	1.3952587822191271	2.5085076709023459	22.715284502297632	1.98037277068474	9.0313468370467191	4.2453837964535355	4.9705847553835287	3.5787325740835065	5.4078274000319668	1.9889795031030086	1.3620164092938531	4.2623270790568197	4.3998401315642131	1.2087375287867677	5.0057932788368951e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9447224550214766	0.0	0.0	0.0	0.0006676331164184356
34000	-1397.5920143958501	-15.047945822349442	-1318.5418908338609	-64.002177739639819	7.9933124814852059	1.0	1	1	22.705717338587625	0.0	92.230592319566227	13.678494896955764	3.4943028268535539	1.1871309533873227	1.6623181204055673	1.5814754776555233	3.2762834123030475	1.2629841868804565	2.5913082390742455	22.705717338587625	2.1348836356782939	8.8983067457910785	4.1945629163718792	4.9703641250599819	3.7377379279996226	5.3736119031534395	1.9769727080700619	1.2764630183718764	4.0389730650627103	4.6756639933618418	1.4570348578232548	5.0057932788368951e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9437379720299521	0.0	0.0	0.0	0.00020999931816759274
35000	-1404.0476324017211	-14.74794628793304	-1324.8713660688093	-64.428320044978818	7.7093529378326053	1.0	1	1	22.886994951416799	0.0	92.855942618749637	13.745312627874803	3.4355426784840404	1.13175731142318	1.7493581658517861	1.7067167707900379	3.2349227893131367	1.4127783999965278	2.4137992746815988	22.886994951416799	2.2112722976241184	8.9657497477189168	4.3000437025443929	4.9925721299134702	3.5132282028403559	5.2800076724790133	2.5175074533604365	1.4559772034430116	4.0444202660371937	4.4118703521860523	1.1918011194202682	5.0057932788368951e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7454304413985606	0.0	0.0	0.0	0.00020999931816759274
36000	-1403.0169257577336	-14.48225297778542	-1324.1641941555747	-64.370478624373391	7.3970501617225706	1.0	1	1	22.754661366073922	0.0	92.692496188010139	13.686440478286618	3.3280442429838688	1.1068339841096648	1.7671027669351114	1.9893150189452635	3.0812170932287586	1.3093393804954343	2.7579223438084064	22.754661366073922	1.9882243025195883	9.0068918348460567	4.2070722781046452	5.0197924197424433	3.625540319995622	5.3374088123021526	2.23863446010904	1.5655717886633513	4.0387018931751699	4.3431427979493131	1.3239846526824048	5.0057932788368951e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7830859896957343	0.0	0.0	0.0	0.00020999931816759274
37000	-1401.9070990621199	-17.247278611362344	-1319.5281394181236	-65.131681032633878	7.7877891900440881	1.0	2	1	22.775623210591053	0.0	92.337036792398592	13.695224239107572	3.3383034748890692	1.0866106303112248	2.1066825116406589	1.6133718340606702	3.1478203253301427	1.2787001474346087	2.4422980102997416	22.775623210591053	2.0120445041012642	8.941712693063975	4.2602920031336851	5.2920089453410908	3.7018730562153439	5.3702796279619696	1.9861796222845289	1.3709879980650921	4.0807743122559152	4.3108104546220183	1.4884598582207524	5.0057932788368951e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9627606092808265	0.0	0.0	0.0	0.00020999931816759274
38000	-1400.0217972109704	-14.665899163141415	-1320.9240392391916	-64.431858808637344	7.5470344403069483	1.0	1	1	22.689475058935916	0.0	92.250671976250786	13.735646614278913	3.4253850376198129	1.1314573266109236	1.7831764998991861	1.8220460601865374	3.2679342104598166	1.295093810080556	2.5273711280930371	22.689475058935916	2.0462812045792842	9.3331338046350805	4.1521973647038948	5.05296962093216	3.4720994751957317	5.3188839980557985	2.236709759948599	1.2851118381284585	4.0975564358602954	4.2729019006644053	1.2031227723386961	5.0057932788368951e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8976218877053617	0.0	0.0	0.0	0.00020999931816759274
39000	-1396.4268123785405	-19.342868905587714	-1313.2627554156027	-63.821188057350128	8.1690941413241678	1.0	2	1	22.720237739719725	0.0	91.582763347946837	13.766935570204383	3.4317190212195738	1.0930387504930215	1.7562849316166078	1.6770037328386145	3.030025199570205	1.5954976661326608	2.4110698151821692	22.720237739719725	2.0552673524145719	9.0048625415786319	4.1418462953901631	5.043071318292804	3.5570006472525182	5.252699554934944	1.9767740912425642	1.3109316470106323	4.0407359543724253	4.434653398150159	1.230521755117415	5.0057932788368951e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.947153577536002	0.0	0.0	0.0	0.00020999931816759274
40000	-1394.3809973971975	-17.109280722418259	-1312.0204713297767	-65.251245345002417	7.6587571829547434	1.0	2	1	22.70823390287002	0.0	91.483184143388897	13.782548399403398	3.3327251163676417	1.1108251017137447	1.8982790769749496	1.6435110807674689	3.2339895819878599	1.2876151819325552	2.5091343967438746	22.70823390287002	1.9608291208223925	9.0764425967491551	4.1751575169234822	5.0873492646344376	3.4554344478634462	5.2451228673287309	1.9719520798332835	1.2996076472653346	4.0734457275193625	4.328395540901238	1.2588381292156594	5.0057932788368951e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9559925771781774	0.0	0.0	0.0	0.00020999931816759274
41000	-1402.598652166572	-14.746304436939193	-1323.5148337491235	-64.337513980509357	7.7119519345226335	1.0	1	1	22.703341683036768	0.0	92.701759730118567	13.676263922629197	4.0280850069006338	1.3886018679857175	1.7524201005711622	1.6071098162117945	3.1750428744479589	1.4207418659160882	2.3876873176546463	22.703341683036768	2.0203200096839953	8.8617846342698172	4.1371544306864099	5.1058929172622634	3.5985169419077794	5.4525063347855589	2.0681938442978574	1.2944605643271632	4.2359613775716918	4.3620834307107801	1.3446891842842821	5.0057932788368951e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9188383377720559	0.0	0.0	0.0	0.00020999931816759274
42000	-1400.1238757716171	-15.130436903938058	-1320.8703649266113	-64.123073941067787	8.0638476917797917	1.0	1	1	22.741782172696908	0.0	92.49801968205982	13.713052877106776	3.5581006741563299	1.0491132707915656	1.7334778708247631	1.603562767979406	3.0933900208912086	1.4248119378618793	2.5627166539445687	22.741782172696908	2.0343835682014264	8.969819472488604	4.4488747521748868	4.9775000073210762	3.5008840935279633	5.3480635643947405	2.0560063632180463	1.5293610200378347	4.3611059433387576	4.2816772109965564	1.3970275556302565	5.0057932788368951e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8864320582727883	0.0	0.0	0.0	0.00020999931816759274
43000	-1396.4397216162629	-14.573674524423936	-1317.2714660158836	-64.594581075955375	7.4915313913044344	1.0	1	1	22.738590726985166	0.0	91.933574804508893	13.736586479195664	3.3616811887121112	1.4015607627220441	1.7029677015845124	1.731893342582473	3.1517768403695778	1.2833963345563673	2.5397437123512985	22.738590726985166	1.9728399263944012	8.9580798553742582	4.143358333262225	4.9601184512099641	3.4414513889028022	5.5060052075912154	2.0020415348052674	1.3537357725377679	4.2628652747455495	4.391323977622938	1.2091657374504234	5.0057932788368951e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9153476871961823	0.0	0.0	0.0	0.00020999931816759274
44000	-1406.794298091588	-14.381568815863321	-1327.5616121770629	-64.851117098661689	7.3603440898703854	1.0	1	1	23.048482888068531	0.0	92.969445590167794	13.780617179116645	3.4061534790234447	1.1792565075192558	1.6750167920829035	1.5620404861715764	3.0853289742757823	1.2874616057901604	2.4138591960789162	23.048482888068531	2.0643345670850204	8.8762359404469748	4.1946360970468266	5.3221877492612482	3.5743651161181651	5.5239524334429682	2.1801788883826498	1.2684975634790225	4.2229723039188451	5.0252469811869078	1.1574636509111049	5.0057932788368951e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.878582751988195	0.0	0.0	0.0	0.00020999931816759274
45000	-1396.1093565744286	-14.93413716508265	-1316.914080044621	-64.261139364725068	7.8844046935998113	1.0	1	1	22.735978194848691	0.0	91.919133848072363	13.735480213446699	3.513847519409024	1.2498805060920262	1.6965361112862534	1.6526130808547608	3.1354983109582273	1.3828581688110964	2.3844566659208679	22.735978194848691	1.9833543684852843	8.8568496938800614	4.1883074645142306	5.0784701452000425	3.5568128469021425	5.3306748532917254	2.0940460575417741	1.4817138405467114	4.2117292112837132	4.3473731487832463	1.1863885417107738	5.0057932788368951e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8834750384440442	0.0	0.0	0.0	0.00020999931816759274
46000	-1405.7186582307568	-14.753762747885421	-1326.6725858535235	-64.292309629347756	7.6968943243300041	1.0	1	1	22.769457626818237	0.0	93.164718424867473	13.711701945744093	3.4089785090344313	1.1252227131685413	1.7776895979580232	1.7345436087677584	3.2150869455611724	1.4160857322135478	2.503121294761435	22.769457626818237	2.021236580661196	8.9063670359090317	4.2399429215640243	5.0879810502393896	3.5196368697427762	5.9880521204430401	2.2601729319325097	1.50597439722769	4.0574465687295529	4.4653271212675874	1.3052318601802502	5.0057932788368951e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.854278949805872	0.0	0.0	0.0	0.00020999931816759274
47000	-1394.985173319581	-15.556840680081255	-1315.0615433038779	-64.366789335621888	8.4066796853334473	1.0	1	1	22.695689597101882	0.0	91.659652128789048	13.715082756770395	3.3637827639779028	1.0557242515545902	1.7138712157357854	1.5707392790987766	3.0656110622419428	1.2826511836597199	2.5876901087537671	22.695689597101882	2.3369802497962286	8.8676315100591196	4.1720655873714332	4.9791064505753653	3.6543496997236189	5.2851577295050145	1.9753217526201616	1.4585987712577426	4.1303783559735257	4.3145054066940602	1.3698423122270296	5.0057932788368951e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9348678586580255	0.0	0.0	0.0	0.00020999931816759274
48000	-1392.6287056215704	-17.225629558580692	-1312.8872421468338	-62.515833916155771	7.4084751756351723	1.0	2	1	22.683992566065157	0.0	91.137809030696204	13.69594697501914	3.4322817967757846	1.2998599488362355	1.7827052960314629	1.5923127571761619	3.1475700203301678	1.2716325397317512	2.3928222065650262	22.683992566065157	2.0499241924238167	8.8710516867663625	4.1576400985268238	4.9902168541786445	3.4657020068515552	5.242655674431151	2.0733089726345377	1.3628260755677868	4.0588332389839437	4.2789980090327377	1.2220269355438877	5.0057932788368951e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9342387635249803	0.0	0.0	0.0	0.00020999931816759274
49000	-1401.3348513204285	-18.023723163850374	-1318.3535140627735	-64.95761409380475	8.3377181299346628	1.0	2	1	22.735130166232956	0.0	91.926728974508663	13.71366674230857	3.5280295593061721	1.108741061997403	1.9948056555134581	1.7123551588012345	3.0453882205249321	1.2787141878094257	2.5046767014913218	22.735130166232956	2.1249741369013586	8.8986852020778411	4.1355413442785673	5.2222438767852752	3.4770261612321791	5.5643413609100216	1.9895459354026741	1.3083654297460265	4.121601741519215	4.306123178574091	1.1107141987076368	5.0057932788368951e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9536809883607558	0.0	0.0	0.0	0.00020999931816759274
50000	-1396.6392759101609	-14.865150867226584	-1317.0221232824258	-64.75200176050862	7.8369263351551197	1.0	1	1	22.9930219184075	0.0	91.889737833177179	13.70083714648314	3.4614608391060666	1.1184752920751704	1.7209126371882135	1.5779325907151596	3.0248341135265351	1.3352041478316401	2.5985375807736073	22.9930219184075	2.1669641732609342	8.9935721304388956	4.1929963616864567	4.9725919843062556	3.7118245025000558	5.2903214136246639	2.0662590620887453	1.2901702332809366	4.1186950352532561	4.3028179555405641	1.1782975856636186	5.0057932788368951e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.92572881332327	0.0	0.0	0.0	0.00020999931816759274
51000	-1411.2759375694866	-17.186065705954796	-1329.206901458982	-64.882970404549724	7.5208351858784717	1.0	2	1	22.681545594253844	0.0	93.072342205874932	13.676272946599767	3.6027214978357374	1.0681588603848007	1.804603756961757	1.6706045380554033	3.2183859413831071	1.2687515812224839	2.4641593578651126	22.681545594253844	1.9535312648310215	9.0360970924666262	4.239498098692585	5.5028163514629878	3.4704241634522366	5.3814684438546001	2.4271677721666611	1.2731581104421987	4.6627794929950159	4.3588464565231506	1.1342846100830475	5.0057932788368951e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8223712848991325	0.0	0.0	0.0	0.00051238282528501353
52000	-1401.0433389980171	-14.147025461447374	-1322.9528880677444	-63.943425468825353	7.1146039204436731	1.0	1	1	22.720171556381132	0.0	92.084529050144937	13.817642433170725	3.4756311219717522	1.3406010805718886	1.7382265360708851	1.7919437149282766	3.0360830285560096	1.3644732430631203	2.5157336621382518	22.720171556381132	2.1868785319332362	8.992167685404393	4.1120825532500254	4.948757453773629	3.4414641427106818	5.3414672740167024	2.0119977553109303	1.3205398033908331	4.0397809251851422	4.4882124373434129	1.2466573280584332	5.0057932788368951e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.845464984399694	0.0	0.0	0.0	0.00046817475203553022
53000	-1405.4606006085719	-17.731586356436569	-1323.902706616386	-63.826307635749345	8.0854121710260625	1.0	2	1	22.685669065431831	0.0	92.597385422516268	13.759538365219106	3.4445719905671597	1.2897858524038532	1.8152320383382121	1.6364523517526963	3.2085508212281533	1.3522310191581268	2.4751016441280247	22.685669065431831	1.9481294021772038	8.9001521057516229	4.2429517536417798	4.9725202490698512	3.7040762252579897	5.47645915649729	2.3481226623738083	1.3296552312429832	4.118992991641691	4.4661324824232249	1.3264468942367356	5.0057932788368951e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9028686473402345	0.0	0.0	0.0	0.00046817475203553022
54000	-1392.8335456875882	-14.749087153014266	-1313.7659546138116	-64.318503920762396	7.7224473694940787	1.0	1	1	22.825893832300778	0.0	91.742082274226149	13.711421703575166	3.3664370614469061	1.317599640206998	1.7324787733075857	1.7439852111060434	3.1627008218673112	1.3051465942236677	2.3956767367697571	22.825893832300778	1.973874025924403	8.8952360510075454	4.2124354516182736	5.0211790242689087	3.7994303804698242	5.2642137414672812	1.9722398535545791	1.2957425292468265	4.0391734499129717	4.4993528720447848	1.1708802066500166	5.0057932788368951e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9624974540586395	0.0	0.0	0.0	0.00046817475203553022
55000	-1392.4727036903721	-14.616724634741313	-1314.0643295277491	-63.791649527881646	7.5359551841815389	1.0	1	1	22.684421077941586	0.0	91.612881492255767	13.735683676852059	3.3492308651800125	1.2061581981600469	1.7128593230590941	1.5723132561306503	3.1508060610875672	1.3534692449146015	2.6612257234144239	22.684421077941586	1.9841370042053552	8.9047558883480651	4.1662155494419979	4.9578872020364537	3.5138090405361067	5.6750834116799815	1.9722398535545791	1.3392906763090719	4.1189898395888784	4.308051629488955	1.1984776434778135	5.0057932788368951e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.951705440466712	0.0	0.0	0.0	0.00046817475203553022
56000	-1401.478725430884	-15.069806535313358	-1322.1859859581061	-64.22293293746452	8.0203412099460536	1.0	1	1	22.787321972464753	0.0	92.713102916102912	13.681967973257144	3.4261099009393887	1.2666644357403363	1.6693724044119955	1.6814043399478236	3.0801887183164478	1.4372592490078215	2.4516950889334694	22.787321972464753	1.9826140770002811	9.0057321382843423	4.2316652399607122	5.6631392829042912	3.4597031140698586	5.3375127137241032	1.9722398535545791	1.4034155417153977	4.2637198512144998	4.4986171774874837	1.3649835163197084	5.0057932788368951e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.951705440466712	0.0	0.0	0.0	0.00046817475203553022
57000	-1406.0805239955826	-15.097723851227137	-1325.2530811163904	-65.729719027965075	8.0558788279600471	1.0	1	1	23.253186844144157	0.0	92.988262289416213	13.756127324892395	3.3284227549075407	1.4938943962296185	1.8372834440564159	1.7820239750049878	3.2399363368446084	1.3155487377130504	2.5770309560795166	23.253186844144157	1.9591270010659274	9.0119250995079501	4.3010495169072911	4.9553383109740654	3.4455559660945982	5.3467377690145899	2.0225943956822472	1.4709882156432026	4.1031840461188223	4.4248219568624183	1.3087442296618272	5.0057932788368951e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9447407553041938	0.0	0.0	0.0	0.00046817475203553022
58000	-1402.0465060230683	-14.957691120235632	-1321.8888779649119	-65.199936937920711	7.8679880044750776	1.0	1	1	22.911447196590114	0.0	92.290400317999286	13.716360340161822	3.4414480143162596	1.0943616039230859	1.6941896500194942	1.7167605651343738	3.0320384643889868	1.5009057262860512	2.5791936477280908	22.911447196590114	2.012514664471222	8.9614186415266683	4.2012600227653802	5.1832994560482781	3.4495593339837747	5.3375630835056747	2.1252497047792138	1.4201394396100724	4.1813389970903492	4.5221693286523603	1.1039460405836803	5.0057932788368951e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8942453708808555	0.0	0.0	0.0	0.00046817475203553022
59000	-1394.9069310298569	-15.221430312091364	-1315.7994447753561	-63.886055942409484	8.1174712731069878	1.0	1	1	22.73481554135434	0.0	91.67757534739772	13.688857978146309	3.3595900145538087	1.2039967549146546	1.7238256951313422	1.5840494041437228	3.0990037235979782	1.2749006140496695	2.4601089262013409	22.73481554135434	2.0633921739504135	8.9446089640204622	4.1799124305874136	5.0794084209655841	3.4953893290518043	5.377399492872744	2.1035815489721763	1.4803450490914043	4.0954781429515386	4.3951440492337284	1.1935764576919419	5.0057932788368951e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8592911313998102	0.0	0.0	0.0	0.00046817475203553022
60000	-1398.6524106236545	-15.340403154319368	-1317.9546843271066	-65.357323142228552	8.1594711984007944	1.0	1	1	22.7130752197628	0.0	91.94816815398076	13.681477010402331	3.371246465146017	1.1402102719807303	1.6835971367061213	1.5649357829388668	3.0310474549129456	1.2675869719111938	2.5056972188400883	22.7130752197628	2.1913001319279015	8.9221221276864817	4.1731002594915907	5.0850804733544699	3.5592081559798237	5.2888772887772832	2.1261761323568988	1.5708284297640205	4.2619898327127927	4.3215766445354875	1.2897940775274499	5.0057932788368951e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8002407000496969	0.0	0.0	0.0	0.00046817475203553022
61000	-1393.335661419392	-15.025455676944084	-1312.6439540629426	-65.666251679505194	8.0115414704612213	1.0	1	1	22.845893225615328	0.0	91.281020813201067	13.715674694997128	3.3704738666807863	1.2073501691778896	1.8660292244289876	1.5811822493714032	3.0902971208737693	1.3159717070296224	2.4769726665886567	22.845893225615328	1.952837628680995	8.9023691216050835	4.1089643930551922	4.985132924465435	3.445582052569891	5.3019248981273783	2.0260300406679432	1.3377371640927485	4.070942895009928	4.4191908466491094	1.1362454969469682	5.0057932788368951e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8752633407483401	0.0	0.0	0.0	0.00046817475203553022
62000	-1393.180017795622	-15.109482345901402	-1313.3701030764053	-64.70043237331538	7.9925003050850725	1.0	1	1	22.731928366273991	0.0	91.538230108889266	13.699480862010937	3.4492553922843552	1.0648884849913558	1.9315589642834325	1.6046350202118487	3.0577687787582217	1.303720785834189	2.5408747825335691	22.731928366273991	2.0958801988804012	8.8935715165679277	4.1411261093385523	5.0687395216538595	3.501124084046781	5.3279960310371157	1.9906261431552963	1.3494274523465188	4.1149505547179519	4.2762949323186046	1.3067651023183837	5.0057932788368951e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9118647419891981	0.0	0.0	0.0	0.00046817475203553022
63000	-1403.5197448906285	-14.609241078165836	-1323.0925828061202	-65.817921006342658	7.4144937923616894	1.0	1	1	23.028656363319222	0.0	92.297951679010396	13.672468722740875	3.3480496638014157	1.5183359381161361	1.7782295733485762	1.6836180987154417	3.3608850671228412	1.3484920658617203	2.5283291714990446	23.028656363319222	2.1379695203167026	8.9451702244285229	4.1330450779176751	5.0505978968744305	3.6288365187283933	5.29551019761014	1.9843232888444673	1.3052312078311044	4.0419463426238407	4.3481901347755381	1.1036166620490016	5.0057932788368951e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9430318248298688	0.0	0.0	0.0	0.00046817475203553022
64000	-1401.5916415905376	-15.150365328883026	-1322.3067070558229	-64.134569205831667	8.0834994901318886	1.0	1	1	22.819061632713161	0.0	92.630348676601699	13.739363805641716	3.8301550064613736	1.069305488511898	1.6752275757359507	1.5778076272776187	3.1201379028835872	1.4270884695233415	2.4755162128948549	22.819061632713161	2.2338408713908198	8.9174461107267486	4.3332440578945617	4.9767990110966496	3.5156584423047659	5.2822063064956248	2.0600966450460714	1.3381868129245607	4.2638295872286083	4.3698616366809384	1.4818571685209583	5.0057932788368951e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8758234626672929	0.0	0.0	0.0	0.00046817475203553022
65000	-1405.5179457094735	-14.734524458367092	-1326.7249944252831	-64.05842682582329	7.657945461376273	1.0	1	1	22.744165065406019	0.0	92.946983422092515	13.825756421790672	3.4736010430472199	1.0508366508519167	1.7968646070070093	1.7480330727010465	3.122355579675141	1.3464653143436045	2.945215701104388	22.744165065406019	2.3257149923119051	9.253558544368083	4.1072678267613494	4.9856014944116929	3.5593799668265977	5.2627785099311692	1.9854759221546527	1.4836411016737947	4.2437932774943681	4.3944700128050904	1.1871869265084967	5.0057932788368951e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8946603763968659	0.0	0.0	0.0	0.00046817475203553022
66000	-1402.3514441796945	-15.670788016568656	-1320.8178357336769	-65.862820429448902	8.4762772379549904	1.0	1	1	22.846033327138617	0.0	92.125861080472021	13.796409198794345	3.3538919658705399	1.2208220101075247	1.7752152868941369	1.5952333349099925	3.1064580956194932	1.3144981359573271	2.379877732569291	22.846033327138617	2.3131956637498634	9.1280740835904535	4.1340459230071938	5.0189977179919048	3.5506975780974606	5.2451774866878571	2.0027597334915366	1.3467141096643775	4.0407758171655157	4.5241085710263915	1.3920867118937941	5.0057932788368951e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9586931710707494	0.0	0.0	0.0	0.00046817475203553022
67000	-1403.3278788279461	-15.022683167076581	-1318.5475001507159	-69.757695510153553	7.9475927044513126	1.0	1	1	22.749004606043343	0.0	92.237173198034682	13.708781927528909	3.4497973044075518	1.064114704742452	1.7272846301920113	1.5628800979592905	3.184416722845818	1.4604367316015212	2.3846367838622093	22.749004606043343	1.9989332347877196	9.2555554111187615	4.1241530454137481	5.3041891197844802	3.4828132731532739	5.4095596151014549	2.0101188006850501	1.4380776318472057	4.0679565584900086	4.4914429590522769	1.2923026289382231	5.0057932788368951e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9287643568358019	0.0	0.0	0.0	0.00046817475203553022
68000	-1401.7636647877985	-15.021358606641471	-1321.3920694322621	-65.350236748894758	7.8591271589602654	1.0	1	1	22.80774110793655	0.0	92.12445669885625	13.675621534217763	3.3348790472605296	1.1663566997488233	1.6677057240085968	1.7400261410310587	3.0183321385616306	1.3287690855465342	2.3940084960282593	22.80774110793655	2.1179367932696498	8.8580435642869126	4.1193723628039676	4.9483773844210992	3.6227946621663056	5.3683852485286989	2.0720264004001794	1.517074023768302	4.1410334681153689	4.5636788937897164	1.1517092922907763	5.0057932788368951e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4888971366396491	0.0	0.0	0.0	0.00046817475203553022
69000	-1400.2497597762961	-14.159582348640701	-1322.1302762244325	-63.959901203222898	7.1331261739223519	1.0	1	1	22.804013098761843	0.0	92.047072893377489	13.775776870229748	3.4361506594554512	1.1815454399951237	1.6648193704884813	1.5669338601430132	3.0438624536154006	1.4504336716158259	2.5101361185488624	22.804013098761843	2.1833209437529004	8.9313543581139996	4.1494860489537206	5.1428967388205384	3.571057183555034	5.2751254374526386	2.2247408996196683	1.2827777498912716	4.08918916653891	4.4164968278732228	1.2168854002496268	5.0057932788368951e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8696280195270147	0.0	0.0	0.0	0.00025132683798975101
70000	-1400.0784632599111	-16.983934730584728	-1318.3237942841185	-64.770734245207905	7.5555196772846696	1.0	2	1	22.941507652909245	0.0	92.036147496496994	13.736576845215239	3.3377236535104688	1.1115614292051474	1.6744768926175539	1.5709125352490707	3.0747831397485523	1.3025839208895427	2.4386232971843209	22.941507652909245	2.1781251333570726	9.0242770697641426	4.154315265913155	5.0311890152334122	3.6496603306359834	5.313163992205105	2.0472457834650521	1.2987646346974455	4.1862898384044449	4.6297554889913952	1.1960673991118222	5.0057932788368951e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8611544370403976	0.0	0.0	0.0	0.00025132683798975101
