it	l_0	l_1	l_2	l_3	l_4	l_5	l_6	l_7	l_8	l_9	l_10	l_11	l_12	l_13	l_14	l_15	l_16	l_17	l_18	l_19	l_20	l_21	l_22	m_0	m_1	m_2	m_3	m_4	m_5	m_6	m_7	m_8	m_9	m_10	m_11	m_12	m_13	m_14	m_15	m_16	m_17	m_18	m_19	m_20	m_21	m_22	r_0	r_1	r_2	r_3	r_4	r_5	r_6	r_7	r_8	r_9	r_10	r_11	r_12	r_13	r_14	r_15	r_16	r_17	r_18	r_19	r_20	r_21	r_22	
20000	0.22183162875684989	0.22183162875684989	0.22183162875684989	0.22183162875684989	0.22183162875684989	0.22183162875684989	0.22183162875684989	0.22183162875684989	0.22183162875684989	0.22183162875684989	0.22183162875684989	0.22183162875684989	0.22183162875684989	0.22183162875684989	0.22183162875684989	0.22183162875684989	0.22183162875684989	0.22183162875684989	0.22183162875684989	0.22183162875684989	0.22183162875684989	0.22183162875684989	0.22183162875684989	0.031701285179101181	0.031701285179101181	0.031701285179101181	0.031701285179101181	0.031701285179101181	0.031701285179101181	0.031701285179101181	0.031701285179101181	0.031701285179101181	0.031701285179101181	0.031701285179101181	0.031701285179101181	0.031701285179101181	0.031701285179101181	0.031701285179101181	0.031701285179101181	0.031701285179101181	0.031701285179101181	0.031701285179101181	0.031701285179101181	0.031701285179101181	0.031701285179101181	0.031701285179101181	0.19013034357774872	0.19013034357774872	0.19013034357774872	0.19013034357774872	0.19013034357774872	0.19013034357774872	0.19013034357774872	0.19013034357774872	0.19013034357774872	0.19013034357774872	0.19013034357774872	0.19013034357774872	0.19013034357774872	0.19013034357774872	0.19013034357774872	0.19013034357774872	0.19013034357774872	0.19013034357774872	0.19013034357774872	0.19013034357774872	0.19013034357774872	0.19013034357774872	0.19013034357774872
21000	0.23347054877594323	0.23347054877594323	0.23347054877594323	0.23347054877594323	0.23347054877594323	0.23347054877594323	0.23347054877594323	0.23347054877594323	0.23347054877594323	0.23347054877594323	0.23347054877594323	0.23347054877594323	0.23347054877594323	0.23347054877594323	0.23347054877594323	0.23347054877594323	0.23347054877594323	0.23347054877594323	0.23347054877594323	0.23347054877594323	0.23347054877594323	0.23347054877594323	0.23347054877594323	0.067747616020650978	0.067747616020650978	0.067747616020650978	0.067747616020650978	0.067747616020650978	0.067747616020650978	0.067747616020650978	0.067747616020650978	0.067747616020650978	0.067747616020650978	0.067747616020650978	0.067747616020650978	0.067747616020650978	0.067747616020650978	0.067747616020650978	0.067747616020650978	0.067747616020650978	0.067747616020650978	0.067747616020650978	0.067747616020650978	0.067747616020650978	0.067747616020650978	0.067747616020650978	0.16572293275529226	0.16572293275529226	0.16572293275529226	0.16572293275529226	0.16572293275529226	0.16572293275529226	0.16572293275529226	0.16572293275529226	0.16572293275529226	0.16572293275529226	0.16572293275529226	0.16572293275529226	0.16572293275529226	0.16572293275529226	0.16572293275529226	0.16572293275529226	0.16572293275529226	0.16572293275529226	0.16572293275529226	0.16572293275529226	0.16572293275529226	0.16572293275529226	0.16572293275529226
22000	0.17664902932215723	0.17664902932215723	0.17664902932215723	0.17664902932215723	0.17664902932215723	0.17664902932215723	0.17664902932215723	0.17664902932215723	0.17664902932215723	0.17664902932215723	0.17664902932215723	0.17664902932215723	0.17664902932215723	0.17664902932215723	0.17664902932215723	0.17664902932215723	0.17664902932215723	0.17664902932215723	0.17664902932215723	0.17664902932215723	0.17664902932215723	0.17664902932215723	0.17664902932215723	0.028950344259711693	0.028950344259711693	0.028950344259711693	0.028950344259711693	0.028950344259711693	0.028950344259711693	0.028950344259711693	0.028950344259711693	0.028950344259711693	0.028950344259711693	0.028950344259711693	0.028950344259711693	0.028950344259711693	0.028950344259711693	0.028950344259711693	0.028950344259711693	0.028950344259711693	0.028950344259711693	0.028950344259711693	0.028950344259711693	0.028950344259711693	0.028950344259711693	0.028950344259711693	0.14769868506244554	0.14769868506244554	0.14769868506244554	0.14769868506244554	0.14769868506244554	0.14769868506244554	0.14769868506244554	0.14769868506244554	0.14769868506244554	0.14769868506244554	0.14769868506244554	0.14769868506244554	0.14769868506244554	0.14769868506244554	0.14769868506244554	0.14769868506244554	0.14769868506244554	0.14769868506244554	0.14769868506244554	0.14769868506244554	0.14769868506244554	0.14769868506244554	0.14769868506244554
23000	0.23977507387501429	0.23977507387501429	0.23977507387501429	0.23977507387501429	0.23977507387501429	0.23977507387501429	0.23977507387501429	0.23977507387501429	0.23977507387501429	0.23977507387501429	0.23977507387501429	0.23977507387501429	0.23977507387501429	0.23977507387501429	0.23977507387501429	0.23977507387501429	0.23977507387501429	0.23977507387501429	0.23977507387501429	0.23977507387501429	0.23977507387501429	0.23977507387501429	0.23977507387501429	0.071328294194076394	0.071328294194076394	0.071328294194076394	0.071328294194076394	0.071328294194076394	0.071328294194076394	0.071328294194076394	0.071328294194076394	0.071328294194076394	0.071328294194076394	0.071328294194076394	0.071328294194076394	0.071328294194076394	0.071328294194076394	0.071328294194076394	0.071328294194076394	0.071328294194076394	0.071328294194076394	0.071328294194076394	0.071328294194076394	0.071328294194076394	0.071328294194076394	0.071328294194076394	0.16844677968093791	0.16844677968093791	0.16844677968093791	0.16844677968093791	0.16844677968093791	0.16844677968093791	0.16844677968093791	0.16844677968093791	0.16844677968093791	0.16844677968093791	0.16844677968093791	0.16844677968093791	0.16844677968093791	0.16844677968093791	0.16844677968093791	0.16844677968093791	0.16844677968093791	0.16844677968093791	0.16844677968093791	0.16844677968093791	0.16844677968093791	0.16844677968093791	0.16844677968093791
24000	0.29737718862423485	0.29737718862423485	0.29737718862423485	0.29737718862423485	0.29737718862423485	0.29737718862423485	0.29737718862423485	0.29737718862423485	0.29737718862423485	0.29737718862423485	0.29737718862423485	0.29737718862423485	0.29737718862423485	0.29737718862423485	0.29737718862423485	0.29737718862423485	0.29737718862423485	0.29737718862423485	0.29737718862423485	0.29737718862423485	0.29737718862423485	0.29737718862423485	0.29737718862423485	0.073109689354112245	0.073109689354112245	0.073109689354112245	0.073109689354112245	0.073109689354112245	0.073109689354112245	0.073109689354112245	0.073109689354112245	0.073109689354112245	0.073109689354112245	0.073109689354112245	0.073109689354112245	0.073109689354112245	0.073109689354112245	0.073109689354112245	0.073109689354112245	0.073109689354112245	0.073109689354112245	0.073109689354112245	0.073109689354112245	0.073109689354112245	0.073109689354112245	0.073109689354112245	0.2242674992701226	0.2242674992701226	0.2242674992701226	0.2242674992701226	0.2242674992701226	0.2242674992701226	0.2242674992701226	0.2242674992701226	0.2242674992701226	0.2242674992701226	0.2242674992701226	0.2242674992701226	0.2242674992701226	0.2242674992701226	0.2242674992701226	0.2242674992701226	0.2242674992701226	0.2242674992701226	0.2242674992701226	0.2242674992701226	0.2242674992701226	0.2242674992701226	0.2242674992701226
25000	0.21055096228680342	0.21055096228680342	0.21055096228680342	0.21055096228680342	0.21055096228680342	0.21055096228680342	0.21055096228680342	0.21055096228680342	0.21055096228680342	0.21055096228680342	0.21055096228680342	0.21055096228680342	0.21055096228680342	0.21055096228680342	0.21055096228680342	0.21055096228680342	0.21055096228680342	0.21055096228680342	0.21055096228680342	0.21055096228680342	0.21055096228680342	0.21055096228680342	0.21055096228680342	0.035633348847187274	0.035633348847187274	0.035633348847187274	0.035633348847187274	0.035633348847187274	0.035633348847187274	0.035633348847187274	0.035633348847187274	0.035633348847187274	0.035633348847187274	0.035633348847187274	0.035633348847187274	0.035633348847187274	0.035633348847187274	0.035633348847187274	0.035633348847187274	0.035633348847187274	0.035633348847187274	0.035633348847187274	0.035633348847187274	0.035633348847187274	0.035633348847187274	0.035633348847187274	0.17491761343961615	0.17491761343961615	0.17491761343961615	0.17491761343961615	0.17491761343961615	0.17491761343961615	0.17491761343961615	0.17491761343961615	0.17491761343961615	0.17491761343961615	0.17491761343961615	0.17491761343961615	0.17491761343961615	0.17491761343961615	0.17491761343961615	0.17491761343961615	0.17491761343961615	0.17491761343961615	0.17491761343961615	0.17491761343961615	0.17491761343961615	0.17491761343961615	0.17491761343961615
26000	0.20677785579433805	0.20677785579433805	0.20677785579433805	0.20677785579433805	0.20677785579433805	0.20677785579433805	0.20677785579433805	0.20677785579433805	0.20677785579433805	0.20677785579433805	0.20677785579433805	0.20677785579433805	0.20677785579433805	0.20677785579433805	0.20677785579433805	0.20677785579433805	0.20677785579433805	0.20677785579433805	0.20677785579433805	0.20677785579433805	0.20677785579433805	0.20677785579433805	0.20677785579433805	0.041911582342095431	0.041911582342095431	0.041911582342095431	0.041911582342095431	0.041911582342095431	0.041911582342095431	0.041911582342095431	0.041911582342095431	0.041911582342095431	0.041911582342095431	0.041911582342095431	0.041911582342095431	0.041911582342095431	0.041911582342095431	0.041911582342095431	0.041911582342095431	0.041911582342095431	0.041911582342095431	0.041911582342095431	0.041911582342095431	0.041911582342095431	0.041911582342095431	0.041911582342095431	0.16486627345224261	0.16486627345224261	0.16486627345224261	0.16486627345224261	0.16486627345224261	0.16486627345224261	0.16486627345224261	0.16486627345224261	0.16486627345224261	0.16486627345224261	0.16486627345224261	0.16486627345224261	0.16486627345224261	0.16486627345224261	0.16486627345224261	0.16486627345224261	0.16486627345224261	0.16486627345224261	0.16486627345224261	0.16486627345224261	0.16486627345224261	0.16486627345224261	0.16486627345224261
27000	0.20737417993837562	0.20737417993837562	0.20737417993837562	0.20737417993837562	0.20737417993837562	0.20737417993837562	0.20737417993837562	0.20737417993837562	0.20737417993837562	0.20737417993837562	0.20737417993837562	0.20737417993837562	0.20737417993837562	0.20737417993837562	0.20737417993837562	0.20737417993837562	0.20737417993837562	0.20737417993837562	0.20737417993837562	0.20737417993837562	0.20737417993837562	0.20737417993837562	0.20737417993837562	0.045292700014427083	0.045292700014427083	0.045292700014427083	0.045292700014427083	0.045292700014427083	0.045292700014427083	0.045292700014427083	0.045292700014427083	0.045292700014427083	0.045292700014427083	0.045292700014427083	0.045292700014427083	0.045292700014427083	0.045292700014427083	0.045292700014427083	0.045292700014427083	0.045292700014427083	0.045292700014427083	0.045292700014427083	0.045292700014427083	0.045292700014427083	0.045292700014427083	0.045292700014427083	0.16208147992394853	0.16208147992394853	0.16208147992394853	0.16208147992394853	0.16208147992394853	0.16208147992394853	0.16208147992394853	0.16208147992394853	0.16208147992394853	0.16208147992394853	0.16208147992394853	0.16208147992394853	0.16208147992394853	0.16208147992394853	0.16208147992394853	0.16208147992394853	0.16208147992394853	0.16208147992394853	0.16208147992394853	0.16208147992394853	0.16208147992394853	0.16208147992394853	0.16208147992394853
28000	0.11434575173510528	0.11434575173510528	0.11434575173510528	0.13808777039345263	0.13808777039345263	0.13808777039345263	0.13808777039345263	0.13808777039345263	0.13808777039345263	0.13808777039345263	0.13808777039345263	0.13808777039345263	0.13808777039345263	0.13808777039345263	0.13808777039345263	0.13808777039345263	0.13808777039345263	0.13808777039345263	0.13808777039345263	0.13808777039345263	0.13808777039345263	0.13808777039345263	0.13808777039345263	0.028585330842548492	0.028585330842548492	0.028585330842548492	0.028585330842548492	0.028585330842548492	0.028585330842548492	0.028585330842548492	0.028585330842548492	0.028585330842548492	0.028585330842548492	0.028585330842548492	0.028585330842548492	0.028585330842548492	0.028585330842548492	0.028585330842548492	0.028585330842548492	0.028585330842548492	0.028585330842548492	0.028585330842548492	0.028585330842548492	0.028585330842548492	0.028585330842548492	0.028585330842548492	0.085760420892556782	0.085760420892556782	0.085760420892556782	0.10950243955090413	0.10950243955090413	0.10950243955090413	0.10950243955090413	0.10950243955090413	0.10950243955090413	0.10950243955090413	0.10950243955090413	0.10950243955090413	0.10950243955090413	0.10950243955090413	0.10950243955090413	0.10950243955090413	0.10950243955090413	0.10950243955090413	0.10950243955090413	0.10950243955090413	0.10950243955090413	0.10950243955090413	0.10950243955090413
29000	0.35131247743615246	0.35131247743615246	0.35131247743615246	0.35131247743615246	0.35131247743615246	0.35131247743615246	0.35131247743615246	0.35131247743615246	0.35131247743615246	0.35131247743615246	0.35131247743615246	0.12411500062705458	0.12411500062705458	0.12411500062705458	0.12411500062705458	0.12411500062705458	0.12411500062705458	0.12411500062705458	0.12411500062705458	0.12411500062705458	0.12411500062705458	0.12411500062705458	0.12411500062705458	0.035491558452459875	0.035491558452459875	0.035491558452459875	0.035491558452459875	0.035491558452459875	0.035491558452459875	0.035491558452459875	0.035491558452459875	0.035491558452459875	0.035491558452459875	0.035491558452459875	0.035491558452459875	0.035491558452459875	0.035491558452459875	0.035491558452459875	0.035491558452459875	0.035491558452459875	0.035491558452459875	0.035491558452459875	0.035491558452459875	0.035491558452459875	0.035491558452459875	0.035491558452459875	0.31582091898369258	0.31582091898369258	0.31582091898369258	0.31582091898369258	0.31582091898369258	0.31582091898369258	0.31582091898369258	0.31582091898369258	0.31582091898369258	0.31582091898369258	0.31582091898369258	0.088623442174594697	0.088623442174594697	0.088623442174594697	0.088623442174594697	0.088623442174594697	0.088623442174594697	0.088623442174594697	0.088623442174594697	0.088623442174594697	0.088623442174594697	0.088623442174594697	0.088623442174594697
30000	0.25694094526752054	0.25694094526752054	0.25694094526752054	0.25694094526752054	0.25694094526752054	0.25694094526752054	0.25694094526752054	0.25694094526752054	0.25694094526752054	0.25694094526752054	0.25694094526752054	0.25694094526752054	0.25694094526752054	0.25694094526752054	0.25694094526752054	0.25694094526752054	0.25694094526752054	0.25694094526752054	0.25694094526752054	0.25694094526752054	0.25694094526752054	0.25694094526752054	0.25694094526752054	0.023419521465907103	0.023419521465907103	0.023419521465907103	0.023419521465907103	0.023419521465907103	0.023419521465907103	0.023419521465907103	0.023419521465907103	0.023419521465907103	0.023419521465907103	0.023419521465907103	0.023419521465907103	0.023419521465907103	0.023419521465907103	0.023419521465907103	0.023419521465907103	0.023419521465907103	0.023419521465907103	0.023419521465907103	0.023419521465907103	0.023419521465907103	0.023419521465907103	0.023419521465907103	0.23352142380161345	0.23352142380161345	0.23352142380161345	0.23352142380161345	0.23352142380161345	0.23352142380161345	0.23352142380161345	0.23352142380161345	0.23352142380161345	0.23352142380161345	0.23352142380161345	0.23352142380161345	0.23352142380161345	0.23352142380161345	0.23352142380161345	0.23352142380161345	0.23352142380161345	0.23352142380161345	0.23352142380161345	0.23352142380161345	0.23352142380161345	0.23352142380161345	0.23352142380161345
31000	0.24761128752914055	0.24761128752914055	0.24761128752914055	0.24761128752914055	0.24761128752914055	0.24761128752914055	0.24761128752914055	0.24761128752914055	0.24761128752914055	0.24761128752914055	0.24761128752914055	0.24761128752914055	0.24761128752914055	0.24761128752914055	0.24761128752914055	0.24761128752914055	0.24761128752914055	0.24761128752914055	0.24761128752914055	0.24761128752914055	0.24761128752914055	0.24761128752914055	0.24761128752914055	0.010941328089142839	0.010941328089142839	0.010941328089142839	0.010941328089142839	0.010941328089142839	0.010941328089142839	0.010941328089142839	0.010941328089142839	0.010941328089142839	0.010941328089142839	0.010941328089142839	0.010941328089142839	0.010941328089142839	0.010941328089142839	0.010941328089142839	0.010941328089142839	0.010941328089142839	0.010941328089142839	0.010941328089142839	0.010941328089142839	0.010941328089142839	0.010941328089142839	0.010941328089142839	0.23666995943999772	0.23666995943999772	0.23666995943999772	0.23666995943999772	0.23666995943999772	0.23666995943999772	0.23666995943999772	0.23666995943999772	0.23666995943999772	0.23666995943999772	0.23666995943999772	0.23666995943999772	0.23666995943999772	0.23666995943999772	0.23666995943999772	0.23666995943999772	0.23666995943999772	0.23666995943999772	0.23666995943999772	0.23666995943999772	0.23666995943999772	0.23666995943999772	0.23666995943999772
32000	0.29573151587459212	0.29573151587459212	0.29573151587459212	0.29573151587459212	0.29573151587459212	0.29573151587459212	0.29573151587459212	0.29573151587459212	0.29573151587459212	0.29573151587459212	0.29573151587459212	0.29573151587459212	0.29573151587459212	0.29573151587459212	0.29573151587459212	0.29573151587459212	0.29573151587459212	0.29573151587459212	0.29573151587459212	0.29573151587459212	0.29573151587459212	0.29573151587459212	0.29573151587459212	0.068178347529992994	0.068178347529992994	0.068178347529992994	0.068178347529992994	0.068178347529992994	0.068178347529992994	0.068178347529992994	0.068178347529992994	0.068178347529992994	0.068178347529992994	0.068178347529992994	0.068178347529992994	0.068178347529992994	0.068178347529992994	0.068178347529992994	0.068178347529992994	0.068178347529992994	0.068178347529992994	0.068178347529992994	0.068178347529992994	0.068178347529992994	0.068178347529992994	0.068178347529992994	0.22755316834459913	0.22755316834459913	0.22755316834459913	0.22755316834459913	0.22755316834459913	0.22755316834459913	0.22755316834459913	0.22755316834459913	0.22755316834459913	0.22755316834459913	0.22755316834459913	0.22755316834459913	0.22755316834459913	0.22755316834459913	0.22755316834459913	0.22755316834459913	0.22755316834459913	0.22755316834459913	0.22755316834459913	0.22755316834459913	0.22755316834459913	0.22755316834459913	0.22755316834459913
33000	0.19769858099019311	0.19769858099019311	0.19769858099019311	0.19769858099019311	0.19769858099019311	0.19769858099019311	0.19769858099019311	0.19769858099019311	0.19769858099019311	0.19769858099019311	0.19769858099019311	0.19769858099019311	0.19769858099019311	0.19769858099019311	0.19769858099019311	0.19769858099019311	0.19769858099019311	0.19769858099019311	0.19769858099019311	0.19769858099019311	0.19769858099019311	0.19769858099019311	0.19769858099019311	0.020794548726718529	0.020794548726718529	0.020794548726718529	0.020794548726718529	0.020794548726718529	0.020794548726718529	0.020794548726718529	0.020794548726718529	0.020794548726718529	0.020794548726718529	0.020794548726718529	0.020794548726718529	0.020794548726718529	0.020794548726718529	0.020794548726718529	0.020794548726718529	0.020794548726718529	0.020794548726718529	0.020794548726718529	0.020794548726718529	0.020794548726718529	0.020794548726718529	0.020794548726718529	0.17690403226347456	0.17690403226347456	0.17690403226347456	0.17690403226347456	0.17690403226347456	0.17690403226347456	0.17690403226347456	0.17690403226347456	0.17690403226347456	0.17690403226347456	0.17690403226347456	0.17690403226347456	0.17690403226347456	0.17690403226347456	0.17690403226347456	0.17690403226347456	0.17690403226347456	0.17690403226347456	0.17690403226347456	0.17690403226347456	0.17690403226347456	0.17690403226347456	0.17690403226347456
34000	0.19186481963623656	0.19186481963623656	0.19186481963623656	0.19186481963623656	0.19186481963623656	0.19186481963623656	0.19186481963623656	0.19186481963623656	0.19186481963623656	0.19186481963623656	0.19186481963623656	0.19186481963623656	0.19186481963623656	0.19186481963623656	0.19186481963623656	0.19186481963623656	0.19186481963623656	0.19186481963623656	0.19186481963623656	0.19186481963623656	0.19186481963623656	0.19186481963623656	0.19186481963623656	0.035262573142897505	0.035262573142897505	0.035262573142897505	0.035262573142897505	0.035262573142897505	0.035262573142897505	0.035262573142897505	0.035262573142897505	0.035262573142897505	0.035262573142897505	0.035262573142897505	0.035262573142897505	0.035262573142897505	0.035262573142897505	0.035262573142897505	0.035262573142897505	0.035262573142897505	0.035262573142897505	0.035262573142897505	0.035262573142897505	0.035262573142897505	0.035262573142897505	0.035262573142897505	0.15660224649333904	0.15660224649333904	0.15660224649333904	0.15660224649333904	0.15660224649333904	0.15660224649333904	0.15660224649333904	0.15660224649333904	0.15660224649333904	0.15660224649333904	0.15660224649333904	0.15660224649333904	0.15660224649333904	0.15660224649333904	0.15660224649333904	0.15660224649333904	0.15660224649333904	0.15660224649333904	0.15660224649333904	0.15660224649333904	0.15660224649333904	0.15660224649333904	0.15660224649333904
35000	0.17618331601980303	0.17618331601980303	0.17618331601980303	0.17618331601980303	0.17618331601980303	0.17618331601980303	0.17618331601980303	0.17618331601980303	0.17618331601980303	0.17618331601980303	0.17618331601980303	0.17618331601980303	0.17618331601980303	0.17618331601980303	0.17618331601980303	0.17618331601980303	0.17618331601980303	0.17618331601980303	0.17618331601980303	0.17618331601980303	0.17618331601980303	0.17618331601980303	0.17618331601980303	0.03835132294204599	0.03835132294204599	0.03835132294204599	0.03835132294204599	0.03835132294204599	0.03835132294204599	0.03835132294204599	0.03835132294204599	0.03835132294204599	0.03835132294204599	0.03835132294204599	0.03835132294204599	0.03835132294204599	0.03835132294204599	0.03835132294204599	0.03835132294204599	0.03835132294204599	0.03835132294204599	0.03835132294204599	0.03835132294204599	0.03835132294204599	0.03835132294204599	0.03835132294204599	0.13783199307775704	0.13783199307775704	0.13783199307775704	0.13783199307775704	0.13783199307775704	0.13783199307775704	0.13783199307775704	0.13783199307775704	0.13783199307775704	0.13783199307775704	0.13783199307775704	0.13783199307775704	0.13783199307775704	0.13783199307775704	0.13783199307775704	0.13783199307775704	0.13783199307775704	0.13783199307775704	0.13783199307775704	0.13783199307775704	0.13783199307775704	0.13783199307775704	0.13783199307775704
36000	0.26217954702646235	0.26217954702646235	0.26217954702646235	0.26217954702646235	0.26217954702646235	0.26217954702646235	0.26217954702646235	0.26217954702646235	0.26217954702646235	0.26217954702646235	0.26217954702646235	0.26217954702646235	0.26217954702646235	0.26217954702646235	0.26217954702646235	0.26217954702646235	0.26217954702646235	0.26217954702646235	0.26217954702646235	0.26217954702646235	0.26217954702646235	0.26217954702646235	0.26217954702646235	0.033518797039468272	0.033518797039468272	0.033518797039468272	0.033518797039468272	0.033518797039468272	0.033518797039468272	0.033518797039468272	0.033518797039468272	0.033518797039468272	0.033518797039468272	0.033518797039468272	0.033518797039468272	0.033518797039468272	0.033518797039468272	0.033518797039468272	0.033518797039468272	0.033518797039468272	0.033518797039468272	0.033518797039468272	0.033518797039468272	0.033518797039468272	0.033518797039468272	0.033518797039468272	0.22866074998699407	0.22866074998699407	0.22866074998699407	0.22866074998699407	0.22866074998699407	0.22866074998699407	0.22866074998699407	0.22866074998699407	0.22866074998699407	0.22866074998699407	0.22866074998699407	0.22866074998699407	0.22866074998699407	0.22866074998699407	0.22866074998699407	0.22866074998699407	0.22866074998699407	0.22866074998699407	0.22866074998699407	0.22866074998699407	0.22866074998699407	0.22866074998699407	0.22866074998699407
37000	0.29594895473252386	0.29594895473252386	0.29594895473252386	0.29594895473252386	0.29594895473252386	0.29594895473252386	0.29594895473252386	0.29594895473252386	0.29594895473252386	0.29594895473252386	0.29594895473252386	0.29594895473252386	0.27418594353931158	0.27418594353931158	0.27418594353931158	0.27418594353931158	0.27418594353931158	0.27418594353931158	0.27418594353931158	0.27418594353931158	0.27418594353931158	0.27418594353931158	0.27418594353931158	0.050295850141861227	0.050295850141861227	0.050295850141861227	0.050295850141861227	0.050295850141861227	0.050295850141861227	0.050295850141861227	0.050295850141861227	0.050295850141861227	0.050295850141861227	0.050295850141861227	0.050295850141861227	0.050295850141861227	0.050295850141861227	0.050295850141861227	0.050295850141861227	0.050295850141861227	0.050295850141861227	0.050295850141861227	0.050295850141861227	0.050295850141861227	0.050295850141861227	0.050295850141861227	0.24565310459066264	0.24565310459066264	0.24565310459066264	0.24565310459066264	0.24565310459066264	0.24565310459066264	0.24565310459066264	0.24565310459066264	0.24565310459066264	0.24565310459066264	0.24565310459066264	0.24565310459066264	0.22389009339745036	0.22389009339745036	0.22389009339745036	0.22389009339745036	0.22389009339745036	0.22389009339745036	0.22389009339745036	0.22389009339745036	0.22389009339745036	0.22389009339745036	0.22389009339745036
38000	0.25440515864286367	0.25440515864286367	0.25440515864286367	0.25440515864286367	0.25440515864286367	0.25440515864286367	0.25440515864286367	0.25440515864286367	0.25440515864286367	0.25440515864286367	0.25440515864286367	0.25440515864286367	0.25440515864286367	0.25440515864286367	0.25440515864286367	0.25440515864286367	0.25440515864286367	0.25440515864286367	0.25440515864286367	0.25440515864286367	0.25440515864286367	0.25440515864286367	0.25440515864286367	0.019910715329770748	0.019910715329770748	0.019910715329770748	0.019910715329770748	0.019910715329770748	0.019910715329770748	0.019910715329770748	0.019910715329770748	0.019910715329770748	0.019910715329770748	0.019910715329770748	0.019910715329770748	0.019910715329770748	0.019910715329770748	0.019910715329770748	0.019910715329770748	0.019910715329770748	0.019910715329770748	0.019910715329770748	0.019910715329770748	0.019910715329770748	0.019910715329770748	0.019910715329770748	0.23449444331309294	0.23449444331309294	0.23449444331309294	0.23449444331309294	0.23449444331309294	0.23449444331309294	0.23449444331309294	0.23449444331309294	0.23449444331309294	0.23449444331309294	0.23449444331309294	0.23449444331309294	0.23449444331309294	0.23449444331309294	0.23449444331309294	0.23449444331309294	0.23449444331309294	0.23449444331309294	0.23449444331309294	0.23449444331309294	0.23449444331309294	0.23449444331309294	0.23449444331309294
39000	0.18534393109207037	0.18534393109207037	0.22241383438975551	0.22241383438975551	0.22241383438975551	0.22241383438975551	0.22241383438975551	0.22241383438975551	0.22241383438975551	0.22241383438975551	0.22241383438975551	0.22241383438975551	0.22241383438975551	0.22241383438975551	0.22241383438975551	0.22241383438975551	0.22241383438975551	0.22241383438975551	0.22241383438975551	0.22241383438975551	0.22241383438975551	0.22241383438975551	0.22241383438975551	0.020467771949372986	0.020467771949372986	0.020467771949372986	0.020467771949372986	0.020467771949372986	0.020467771949372986	0.020467771949372986	0.020467771949372986	0.020467771949372986	0.020467771949372986	0.020467771949372986	0.020467771949372986	0.020467771949372986	0.020467771949372986	0.020467771949372986	0.020467771949372986	0.020467771949372986	0.020467771949372986	0.020467771949372986	0.020467771949372986	0.020467771949372986	0.020467771949372986	0.020467771949372986	0.16487615914269738	0.16487615914269738	0.20194606244038252	0.20194606244038252	0.20194606244038252	0.20194606244038252	0.20194606244038252	0.20194606244038252	0.20194606244038252	0.20194606244038252	0.20194606244038252	0.20194606244038252	0.20194606244038252	0.20194606244038252	0.20194606244038252	0.20194606244038252	0.20194606244038252	0.20194606244038252	0.20194606244038252	0.20194606244038252	0.20194606244038252	0.20194606244038252	0.20194606244038252
40000	0.29526818959501366	0.29526818959501366	0.29526818959501366	0.29526818959501366	0.29526818959501366	0.29526818959501366	0.29526818959501366	0.29526818959501366	0.29526818959501366	0.29526818959501366	0.29526818959501366	0.29526818959501366	0.29526818959501366	0.27194346631285482	0.27194346631285482	0.27194346631285482	0.27194346631285482	0.27194346631285482	0.27194346631285482	0.27194346631285482	0.27194346631285482	0.27194346631285482	0.27194346631285482	0.060657333516949324	0.060657333516949324	0.060657333516949324	0.060657333516949324	0.060657333516949324	0.060657333516949324	0.060657333516949324	0.060657333516949324	0.060657333516949324	0.060657333516949324	0.060657333516949324	0.060657333516949324	0.060657333516949324	0.060657333516949324	0.060657333516949324	0.060657333516949324	0.060657333516949324	0.060657333516949324	0.060657333516949324	0.060657333516949324	0.060657333516949324	0.060657333516949324	0.060657333516949324	0.23461085607806434	0.23461085607806434	0.23461085607806434	0.23461085607806434	0.23461085607806434	0.23461085607806434	0.23461085607806434	0.23461085607806434	0.23461085607806434	0.23461085607806434	0.23461085607806434	0.23461085607806434	0.23461085607806434	0.2112861327959055	0.2112861327959055	0.2112861327959055	0.2112861327959055	0.2112861327959055	0.2112861327959055	0.2112861327959055	0.2112861327959055	0.2112861327959055	0.2112861327959055
