it	l_0	l_1	l_2	l_3	l_4	l_5	l_6	l_7	l_8	l_9	l_10	l_11	l_12	l_13	l_14	l_15	l_16	l_17	l_18	l_19	l_20	l_21	l_22	m_0	m_1	m_2	m_3	m_4	m_5	m_6	m_7	m_8	m_9	m_10	m_11	m_12	m_13	m_14	m_15	m_16	m_17	m_18	m_19	m_20	m_21	m_22	r_0	r_1	r_2	r_3	r_4	r_5	r_6	r_7	r_8	r_9	r_10	r_11	r_12	r_13	r_14	r_15	r_16	r_17	r_18	r_19	r_20	r_21	r_22	
72000	0.24393504646946734	0.24393504646946734	0.24393504646946734	0.24393504646946734	0.24393504646946734	0.24393504646946734	0.24393504646946734	0.24393504646946734	0.24393504646946734	0.24393504646946734	0.24393504646946734	0.24393504646946734	0.24393504646946734	0.24393504646946734	0.24393504646946734	0.24393504646946734	0.24393504646946734	0.24393504646946734	0.24393504646946734	0.24393504646946734	0.24393504646946734	0.24393504646946734	0.24393504646946734	0.07709347865976815	0.07709347865976815	0.07709347865976815	0.07709347865976815	0.07709347865976815	0.07709347865976815	0.07709347865976815	0.07709347865976815	0.07709347865976815	0.07709347865976815	0.07709347865976815	0.07709347865976815	0.07709347865976815	0.07709347865976815	0.07709347865976815	0.07709347865976815	0.07709347865976815	0.07709347865976815	0.07709347865976815	0.07709347865976815	0.07709347865976815	0.07709347865976815	0.07709347865976815	0.16684156780969919	0.16684156780969919	0.16684156780969919	0.16684156780969919	0.16684156780969919	0.16684156780969919	0.16684156780969919	0.16684156780969919	0.16684156780969919	0.16684156780969919	0.16684156780969919	0.16684156780969919	0.16684156780969919	0.16684156780969919	0.16684156780969919	0.16684156780969919	0.16684156780969919	0.16684156780969919	0.16684156780969919	0.16684156780969919	0.16684156780969919	0.16684156780969919	0.16684156780969919
73000	0.29441813386389898	0.29441813386389898	0.29441813386389898	0.29441813386389898	0.29441813386389898	0.29441813386389898	0.29441813386389898	0.29441813386389898	0.29441813386389898	0.29441813386389898	0.29441813386389898	0.29441813386389898	0.29441813386389898	0.29441813386389898	0.29441813386389898	0.29441813386389898	0.29441813386389898	0.29441813386389898	0.29441813386389898	0.29441813386389898	0.29441813386389898	0.29441813386389898	0.29441813386389898	0.04329283342847106	0.04329283342847106	0.04329283342847106	0.04329283342847106	0.04329283342847106	0.04329283342847106	0.04329283342847106	0.04329283342847106	0.04329283342847106	0.04329283342847106	0.04329283342847106	0.04329283342847106	0.04329283342847106	0.04329283342847106	0.04329283342847106	0.04329283342847106	0.04329283342847106	0.04329283342847106	0.04329283342847106	0.04329283342847106	0.04329283342847106	0.04329283342847106	0.04329283342847106	0.25112530043542791	0.25112530043542791	0.25112530043542791	0.25112530043542791	0.25112530043542791	0.25112530043542791	0.25112530043542791	0.25112530043542791	0.25112530043542791	0.25112530043542791	0.25112530043542791	0.25112530043542791	0.25112530043542791	0.25112530043542791	0.25112530043542791	0.25112530043542791	0.25112530043542791	0.25112530043542791	0.25112530043542791	0.25112530043542791	0.25112530043542791	0.25112530043542791	0.25112530043542791
74000	0.16960955908956046	0.16960955908956046	0.16960955908956046	0.16960955908956046	0.16960955908956046	0.16960955908956046	0.16960955908956046	0.16960955908956046	0.16960955908956046	0.16960955908956046	0.16960955908956046	0.16960955908956046	0.16960955908956046	0.16960955908956046	0.16960955908956046	0.16960955908956046	0.16960955908956046	0.16960955908956046	0.16960955908956046	0.16960955908956046	0.16960955908956046	0.16960955908956046	0.16960955908956046	0.018301499905190376	0.018301499905190376	0.018301499905190376	0.018301499905190376	0.018301499905190376	0.018301499905190376	0.018301499905190376	0.018301499905190376	0.018301499905190376	0.018301499905190376	0.018301499905190376	0.018301499905190376	0.018301499905190376	0.018301499905190376	0.018301499905190376	0.018301499905190376	0.018301499905190376	0.018301499905190376	0.018301499905190376	0.018301499905190376	0.018301499905190376	0.018301499905190376	0.018301499905190376	0.1513080591843701	0.1513080591843701	0.1513080591843701	0.1513080591843701	0.1513080591843701	0.1513080591843701	0.1513080591843701	0.1513080591843701	0.1513080591843701	0.1513080591843701	0.1513080591843701	0.1513080591843701	0.1513080591843701	0.1513080591843701	0.1513080591843701	0.1513080591843701	0.1513080591843701	0.1513080591843701	0.1513080591843701	0.1513080591843701	0.1513080591843701	0.1513080591843701	0.1513080591843701
75000	0.27336661772942494	0.27336661772942494	0.27336661772942494	0.27336661772942494	0.27336661772942494	0.27336661772942494	0.27336661772942494	0.27336661772942494	0.27336661772942494	0.27336661772942494	0.27336661772942494	0.27336661772942494	0.27336661772942494	0.27336661772942494	0.27336661772942494	0.27336661772942494	0.27336661772942494	0.27336661772942494	0.27336661772942494	0.27336661772942494	0.27336661772942494	0.27336661772942494	0.27336661772942494	0.018930765619945972	0.018930765619945972	0.018930765619945972	0.018930765619945972	0.018930765619945972	0.018930765619945972	0.018930765619945972	0.018930765619945972	0.018930765619945972	0.018930765619945972	0.018930765619945972	0.018930765619945972	0.018930765619945972	0.018930765619945972	0.018930765619945972	0.018930765619945972	0.018930765619945972	0.018930765619945972	0.018930765619945972	0.018930765619945972	0.018930765619945972	0.018930765619945972	0.018930765619945972	0.25443585210947894	0.25443585210947894	0.25443585210947894	0.25443585210947894	0.25443585210947894	0.25443585210947894	0.25443585210947894	0.25443585210947894	0.25443585210947894	0.25443585210947894	0.25443585210947894	0.25443585210947894	0.25443585210947894	0.25443585210947894	0.25443585210947894	0.25443585210947894	0.25443585210947894	0.25443585210947894	0.25443585210947894	0.25443585210947894	0.25443585210947894	0.25443585210947894	0.25443585210947894
76000	0.24590641261347179	0.24590641261347179	0.24590641261347179	0.24590641261347179	0.24590641261347179	0.24590641261347179	0.24590641261347179	0.24590641261347179	0.24590641261347179	0.24590641261347179	0.24590641261347179	0.24590641261347179	0.24590641261347179	0.24590641261347179	0.24590641261347179	0.24590641261347179	0.24590641261347179	0.24590641261347179	0.24590641261347179	0.24590641261347179	0.24590641261347179	0.24590641261347179	0.24590641261347179	0.050280627105829992	0.050280627105829992	0.050280627105829992	0.050280627105829992	0.050280627105829992	0.050280627105829992	0.050280627105829992	0.050280627105829992	0.050280627105829992	0.050280627105829992	0.050280627105829992	0.050280627105829992	0.050280627105829992	0.050280627105829992	0.050280627105829992	0.050280627105829992	0.050280627105829992	0.050280627105829992	0.050280627105829992	0.050280627105829992	0.050280627105829992	0.050280627105829992	0.050280627105829992	0.19562578550764181	0.19562578550764181	0.19562578550764181	0.19562578550764181	0.19562578550764181	0.19562578550764181	0.19562578550764181	0.19562578550764181	0.19562578550764181	0.19562578550764181	0.19562578550764181	0.19562578550764181	0.19562578550764181	0.19562578550764181	0.19562578550764181	0.19562578550764181	0.19562578550764181	0.19562578550764181	0.19562578550764181	0.19562578550764181	0.19562578550764181	0.19562578550764181	0.19562578550764181
77000	0.22516663921376337	0.22516663921376337	0.22516663921376337	0.22516663921376337	0.22516663921376337	0.22516663921376337	0.22516663921376337	0.22516663921376337	0.22516663921376337	0.22516663921376337	0.22516663921376337	0.22516663921376337	0.22516663921376337	0.22516663921376337	0.22516663921376337	0.22516663921376337	0.22516663921376337	0.22516663921376337	0.22516663921376337	0.22516663921376337	0.22516663921376337	0.22516663921376337	0.22516663921376337	0.010609482844385299	0.010609482844385299	0.010609482844385299	0.010609482844385299	0.010609482844385299	0.010609482844385299	0.010609482844385299	0.010609482844385299	0.010609482844385299	0.010609482844385299	0.010609482844385299	0.010609482844385299	0.010609482844385299	0.010609482844385299	0.010609482844385299	0.010609482844385299	0.010609482844385299	0.010609482844385299	0.010609482844385299	0.010609482844385299	0.010609482844385299	0.010609482844385299	0.010609482844385299	0.21455715636937808	0.21455715636937808	0.21455715636937808	0.21455715636937808	0.21455715636937808	0.21455715636937808	0.21455715636937808	0.21455715636937808	0.21455715636937808	0.21455715636937808	0.21455715636937808	0.21455715636937808	0.21455715636937808	0.21455715636937808	0.21455715636937808	0.21455715636937808	0.21455715636937808	0.21455715636937808	0.21455715636937808	0.21455715636937808	0.21455715636937808	0.21455715636937808	0.21455715636937808
78000	0.30654009249383235	0.30654009249383235	0.30654009249383235	0.30654009249383235	0.30654009249383235	0.30654009249383235	0.30654009249383235	0.30654009249383235	0.30654009249383235	0.30654009249383235	0.30654009249383235	0.30654009249383235	0.30654009249383235	0.30654009249383235	0.30654009249383235	0.30654009249383235	0.30654009249383235	0.30654009249383235	0.30654009249383235	0.30654009249383235	0.30654009249383235	0.30654009249383235	0.30654009249383235	0.016081349105173393	0.016081349105173393	0.016081349105173393	0.016081349105173393	0.016081349105173393	0.016081349105173393	0.016081349105173393	0.016081349105173393	0.016081349105173393	0.016081349105173393	0.016081349105173393	0.016081349105173393	0.016081349105173393	0.016081349105173393	0.016081349105173393	0.016081349105173393	0.016081349105173393	0.016081349105173393	0.016081349105173393	0.016081349105173393	0.016081349105173393	0.016081349105173393	0.016081349105173393	0.29045874338865896	0.29045874338865896	0.29045874338865896	0.29045874338865896	0.29045874338865896	0.29045874338865896	0.29045874338865896	0.29045874338865896	0.29045874338865896	0.29045874338865896	0.29045874338865896	0.29045874338865896	0.29045874338865896	0.29045874338865896	0.29045874338865896	0.29045874338865896	0.29045874338865896	0.29045874338865896	0.29045874338865896	0.29045874338865896	0.29045874338865896	0.29045874338865896	0.29045874338865896
79000	0.26142600041935454	0.26142600041935454	0.26142600041935454	0.26142600041935454	0.26142600041935454	0.26142600041935454	0.26142600041935454	0.26142600041935454	0.26142600041935454	0.26142600041935454	0.26142600041935454	0.26142600041935454	0.26142600041935454	0.26142600041935454	0.26142600041935454	0.26142600041935454	0.26142600041935454	0.26142600041935454	0.26142600041935454	0.26142600041935454	0.26142600041935454	0.26142600041935454	0.26142600041935454	0.023669043443819992	0.023669043443819992	0.023669043443819992	0.023669043443819992	0.023669043443819992	0.023669043443819992	0.023669043443819992	0.023669043443819992	0.023669043443819992	0.023669043443819992	0.023669043443819992	0.023669043443819992	0.023669043443819992	0.023669043443819992	0.023669043443819992	0.023669043443819992	0.023669043443819992	0.023669043443819992	0.023669043443819992	0.023669043443819992	0.023669043443819992	0.023669043443819992	0.023669043443819992	0.23775695697553456	0.23775695697553456	0.23775695697553456	0.23775695697553456	0.23775695697553456	0.23775695697553456	0.23775695697553456	0.23775695697553456	0.23775695697553456	0.23775695697553456	0.23775695697553456	0.23775695697553456	0.23775695697553456	0.23775695697553456	0.23775695697553456	0.23775695697553456	0.23775695697553456	0.23775695697553456	0.23775695697553456	0.23775695697553456	0.23775695697553456	0.23775695697553456	0.23775695697553456
80000	0.23262899099341813	0.23262899099341813	0.23262899099341813	0.23262899099341813	0.23262899099341813	0.23262899099341813	0.23262899099341813	0.23262899099341813	0.23262899099341813	0.23262899099341813	0.23262899099341813	0.23262899099341813	0.23262899099341813	0.23262899099341813	0.23262899099341813	0.23262899099341813	0.23262899099341813	0.23262899099341813	0.23262899099341813	0.23262899099341813	0.23262899099341813	0.23262899099341813	0.23262899099341813	0.060805070344708084	0.060805070344708084	0.060805070344708084	0.060805070344708084	0.060805070344708084	0.060805070344708084	0.060805070344708084	0.060805070344708084	0.060805070344708084	0.060805070344708084	0.060805070344708084	0.060805070344708084	0.060805070344708084	0.060805070344708084	0.060805070344708084	0.060805070344708084	0.060805070344708084	0.060805070344708084	0.060805070344708084	0.060805070344708084	0.060805070344708084	0.060805070344708084	0.060805070344708084	0.17182392064871005	0.17182392064871005	0.17182392064871005	0.17182392064871005	0.17182392064871005	0.17182392064871005	0.17182392064871005	0.17182392064871005	0.17182392064871005	0.17182392064871005	0.17182392064871005	0.17182392064871005	0.17182392064871005	0.17182392064871005	0.17182392064871005	0.17182392064871005	0.17182392064871005	0.17182392064871005	0.17182392064871005	0.17182392064871005	0.17182392064871005	0.17182392064871005	0.17182392064871005
81000	0.23784978117654262	0.23784978117654262	0.23784978117654262	0.23784978117654262	0.23784978117654262	0.23784978117654262	0.23784978117654262	0.23784978117654262	0.23784978117654262	0.23784978117654262	0.23784978117654262	0.23784978117654262	0.23784978117654262	0.23784978117654262	0.23784978117654262	0.23784978117654262	0.23784978117654262	0.23784978117654262	0.23784978117654262	0.23784978117654262	0.23784978117654262	0.23784978117654262	0.23784978117654262	0.023905797462453224	0.023905797462453224	0.023905797462453224	0.023905797462453224	0.023905797462453224	0.023905797462453224	0.023905797462453224	0.023905797462453224	0.023905797462453224	0.023905797462453224	0.023905797462453224	0.023905797462453224	0.023905797462453224	0.023905797462453224	0.023905797462453224	0.023905797462453224	0.023905797462453224	0.023905797462453224	0.023905797462453224	0.023905797462453224	0.023905797462453224	0.023905797462453224	0.023905797462453224	0.2139439837140894	0.2139439837140894	0.2139439837140894	0.2139439837140894	0.2139439837140894	0.2139439837140894	0.2139439837140894	0.2139439837140894	0.2139439837140894	0.2139439837140894	0.2139439837140894	0.2139439837140894	0.2139439837140894	0.2139439837140894	0.2139439837140894	0.2139439837140894	0.2139439837140894	0.2139439837140894	0.2139439837140894	0.2139439837140894	0.2139439837140894	0.2139439837140894	0.2139439837140894
82000	0.28099579759660381	0.28099579759660381	0.28099579759660381	0.28099579759660381	0.28099579759660381	0.28099579759660381	0.28099579759660381	0.28099579759660381	0.28099579759660381	0.28099579759660381	0.28099579759660381	0.28099579759660381	0.28099579759660381	0.28099579759660381	0.28099579759660381	0.28099579759660381	0.28099579759660381	0.28099579759660381	0.28099579759660381	0.28099579759660381	0.28099579759660381	0.28099579759660381	0.28099579759660381	0.048601374027331098	0.048601374027331098	0.048601374027331098	0.048601374027331098	0.048601374027331098	0.048601374027331098	0.048601374027331098	0.048601374027331098	0.048601374027331098	0.048601374027331098	0.048601374027331098	0.048601374027331098	0.048601374027331098	0.048601374027331098	0.048601374027331098	0.048601374027331098	0.048601374027331098	0.048601374027331098	0.048601374027331098	0.048601374027331098	0.048601374027331098	0.048601374027331098	0.048601374027331098	0.2323944235692727	0.2323944235692727	0.2323944235692727	0.2323944235692727	0.2323944235692727	0.2323944235692727	0.2323944235692727	0.2323944235692727	0.2323944235692727	0.2323944235692727	0.2323944235692727	0.2323944235692727	0.2323944235692727	0.2323944235692727	0.2323944235692727	0.2323944235692727	0.2323944235692727	0.2323944235692727	0.2323944235692727	0.2323944235692727	0.2323944235692727	0.2323944235692727	0.2323944235692727
83000	0.35336360926609583	0.35336360926609583	0.35336360926609583	0.35336360926609583	0.35336360926609583	0.35336360926609583	0.35336360926609583	0.35336360926609583	0.35336360926609583	0.35336360926609583	0.35336360926609583	0.35336360926609583	0.35336360926609583	0.35336360926609583	0.35336360926609583	0.35336360926609583	0.35336360926609583	0.35336360926609583	0.35336360926609583	0.35336360926609583	0.35336360926609583	0.35336360926609583	0.35336360926609583	0.036427574742399882	0.036427574742399882	0.036427574742399882	0.036427574742399882	0.036427574742399882	0.036427574742399882	0.036427574742399882	0.036427574742399882	0.036427574742399882	0.036427574742399882	0.036427574742399882	0.036427574742399882	0.036427574742399882	0.036427574742399882	0.036427574742399882	0.036427574742399882	0.036427574742399882	0.036427574742399882	0.036427574742399882	0.036427574742399882	0.036427574742399882	0.036427574742399882	0.036427574742399882	0.31693603452369595	0.31693603452369595	0.31693603452369595	0.31693603452369595	0.31693603452369595	0.31693603452369595	0.31693603452369595	0.31693603452369595	0.31693603452369595	0.31693603452369595	0.31693603452369595	0.31693603452369595	0.31693603452369595	0.31693603452369595	0.31693603452369595	0.31693603452369595	0.31693603452369595	0.31693603452369595	0.31693603452369595	0.31693603452369595	0.31693603452369595	0.31693603452369595	0.31693603452369595
84000	0.24472636011127566	0.24472636011127566	0.24472636011127566	0.24472636011127566	0.24472636011127566	0.24472636011127566	0.24472636011127566	0.24472636011127566	0.24472636011127566	0.24472636011127566	0.24472636011127566	0.24472636011127566	0.24472636011127566	0.24472636011127566	0.24472636011127566	0.24472636011127566	0.24472636011127566	0.24472636011127566	0.24472636011127566	0.24472636011127566	0.24472636011127566	0.24472636011127566	0.24472636011127566	0.024178175439248401	0.024178175439248401	0.024178175439248401	0.024178175439248401	0.024178175439248401	0.024178175439248401	0.024178175439248401	0.024178175439248401	0.024178175439248401	0.024178175439248401	0.024178175439248401	0.024178175439248401	0.024178175439248401	0.024178175439248401	0.024178175439248401	0.024178175439248401	0.024178175439248401	0.024178175439248401	0.024178175439248401	0.024178175439248401	0.024178175439248401	0.024178175439248401	0.024178175439248401	0.22054818467202725	0.22054818467202725	0.22054818467202725	0.22054818467202725	0.22054818467202725	0.22054818467202725	0.22054818467202725	0.22054818467202725	0.22054818467202725	0.22054818467202725	0.22054818467202725	0.22054818467202725	0.22054818467202725	0.22054818467202725	0.22054818467202725	0.22054818467202725	0.22054818467202725	0.22054818467202725	0.22054818467202725	0.22054818467202725	0.22054818467202725	0.22054818467202725	0.22054818467202725
85000	0.19712417407053651	0.19712417407053651	0.19712417407053651	0.19712417407053651	0.19712417407053651	0.19712417407053651	0.19712417407053651	0.19712417407053651	0.19712417407053651	0.19712417407053651	0.19712417407053651	0.19712417407053651	0.19712417407053651	0.1986036986958252	0.1986036986958252	0.1986036986958252	0.1986036986958252	0.1986036986958252	0.1986036986958252	0.1986036986958252	0.1986036986958252	0.1986036986958252	0.1986036986958252	0.031435531362069079	0.031435531362069079	0.031435531362069079	0.031435531362069079	0.031435531362069079	0.031435531362069079	0.031435531362069079	0.031435531362069079	0.031435531362069079	0.031435531362069079	0.031435531362069079	0.031435531362069079	0.031435531362069079	0.031435531362069079	0.031435531362069079	0.031435531362069079	0.031435531362069079	0.031435531362069079	0.031435531362069079	0.031435531362069079	0.031435531362069079	0.031435531362069079	0.031435531362069079	0.16568864270846742	0.16568864270846742	0.16568864270846742	0.16568864270846742	0.16568864270846742	0.16568864270846742	0.16568864270846742	0.16568864270846742	0.16568864270846742	0.16568864270846742	0.16568864270846742	0.16568864270846742	0.16568864270846742	0.16716816733375611	0.16716816733375611	0.16716816733375611	0.16716816733375611	0.16716816733375611	0.16716816733375611	0.16716816733375611	0.16716816733375611	0.16716816733375611	0.16716816733375611
86000	0.21833673419521252	0.21833673419521252	0.21833673419521252	0.21833673419521252	0.21833673419521252	0.21833673419521252	0.21833673419521252	0.21833673419521252	0.21833673419521252	0.21833673419521252	0.21833673419521252	0.21833673419521252	0.21833673419521252	0.21833673419521252	0.21833673419521252	0.21833673419521252	0.21833673419521252	0.21833673419521252	0.21833673419521252	0.21833673419521252	0.21833673419521252	0.21833673419521252	0.21833673419521252	0.049063785169844526	0.049063785169844526	0.049063785169844526	0.049063785169844526	0.049063785169844526	0.049063785169844526	0.049063785169844526	0.049063785169844526	0.049063785169844526	0.049063785169844526	0.049063785169844526	0.049063785169844526	0.049063785169844526	0.049063785169844526	0.049063785169844526	0.049063785169844526	0.049063785169844526	0.049063785169844526	0.049063785169844526	0.049063785169844526	0.049063785169844526	0.049063785169844526	0.049063785169844526	0.16927294902536799	0.16927294902536799	0.16927294902536799	0.16927294902536799	0.16927294902536799	0.16927294902536799	0.16927294902536799	0.16927294902536799	0.16927294902536799	0.16927294902536799	0.16927294902536799	0.16927294902536799	0.16927294902536799	0.16927294902536799	0.16927294902536799	0.16927294902536799	0.16927294902536799	0.16927294902536799	0.16927294902536799	0.16927294902536799	0.16927294902536799	0.16927294902536799	0.16927294902536799
87000	0.17423025447176013	0.17423025447176013	0.17423025447176013	0.17423025447176013	0.17423025447176013	0.17423025447176013	0.17423025447176013	0.17423025447176013	0.17423025447176013	0.17423025447176013	0.17423025447176013	0.17423025447176013	0.17423025447176013	0.17423025447176013	0.17423025447176013	0.17423025447176013	0.17423025447176013	0.17423025447176013	0.17423025447176013	0.17423025447176013	0.17423025447176013	0.17423025447176013	0.17423025447176013	0.041099171275178925	0.041099171275178925	0.041099171275178925	0.041099171275178925	0.041099171275178925	0.041099171275178925	0.041099171275178925	0.041099171275178925	0.041099171275178925	0.041099171275178925	0.041099171275178925	0.041099171275178925	0.041099171275178925	0.041099171275178925	0.041099171275178925	0.041099171275178925	0.041099171275178925	0.041099171275178925	0.041099171275178925	0.041099171275178925	0.041099171275178925	0.041099171275178925	0.041099171275178925	0.13313108319658121	0.13313108319658121	0.13313108319658121	0.13313108319658121	0.13313108319658121	0.13313108319658121	0.13313108319658121	0.13313108319658121	0.13313108319658121	0.13313108319658121	0.13313108319658121	0.13313108319658121	0.13313108319658121	0.13313108319658121	0.13313108319658121	0.13313108319658121	0.13313108319658121	0.13313108319658121	0.13313108319658121	0.13313108319658121	0.13313108319658121	0.13313108319658121	0.13313108319658121
88000	0.19831109460667329	0.19831109460667329	0.19831109460667329	0.19831109460667329	0.19831109460667329	0.19831109460667329	0.19831109460667329	0.19831109460667329	0.19831109460667329	0.19831109460667329	0.19831109460667329	0.19831109460667329	0.19831109460667329	0.19831109460667329	0.19831109460667329	0.19831109460667329	0.19831109460667329	0.19831109460667329	0.19831109460667329	0.19831109460667329	0.19831109460667329	0.19831109460667329	0.19831109460667329	0.052925968621161661	0.052925968621161661	0.052925968621161661	0.052925968621161661	0.052925968621161661	0.052925968621161661	0.052925968621161661	0.052925968621161661	0.052925968621161661	0.052925968621161661	0.052925968621161661	0.052925968621161661	0.052925968621161661	0.052925968621161661	0.052925968621161661	0.052925968621161661	0.052925968621161661	0.052925968621161661	0.052925968621161661	0.052925968621161661	0.052925968621161661	0.052925968621161661	0.052925968621161661	0.14538512598551162	0.14538512598551162	0.14538512598551162	0.14538512598551162	0.14538512598551162	0.14538512598551162	0.14538512598551162	0.14538512598551162	0.14538512598551162	0.14538512598551162	0.14538512598551162	0.14538512598551162	0.14538512598551162	0.14538512598551162	0.14538512598551162	0.14538512598551162	0.14538512598551162	0.14538512598551162	0.14538512598551162	0.14538512598551162	0.14538512598551162	0.14538512598551162	0.14538512598551162
89000	0.16288794056884909	0.16288794056884909	0.16288794056884909	0.16288794056884909	0.16288794056884909	0.16288794056884909	0.16288794056884909	0.16288794056884909	0.16288794056884909	0.16288794056884909	0.16288794056884909	0.16288794056884909	0.16288794056884909	0.16288794056884909	0.16288794056884909	0.16288794056884909	0.16288794056884909	0.16288794056884909	0.16288794056884909	0.16288794056884909	0.16288794056884909	0.16288794056884909	0.16288794056884909	0.043263183998318112	0.043263183998318112	0.043263183998318112	0.043263183998318112	0.043263183998318112	0.043263183998318112	0.043263183998318112	0.043263183998318112	0.043263183998318112	0.043263183998318112	0.043263183998318112	0.043263183998318112	0.043263183998318112	0.043263183998318112	0.043263183998318112	0.043263183998318112	0.043263183998318112	0.043263183998318112	0.043263183998318112	0.043263183998318112	0.043263183998318112	0.043263183998318112	0.043263183998318112	0.11962475657053098	0.11962475657053098	0.11962475657053098	0.11962475657053098	0.11962475657053098	0.11962475657053098	0.11962475657053098	0.11962475657053098	0.11962475657053098	0.11962475657053098	0.11962475657053098	0.11962475657053098	0.11962475657053098	0.11962475657053098	0.11962475657053098	0.11962475657053098	0.11962475657053098	0.11962475657053098	0.11962475657053098	0.11962475657053098	0.11962475657053098	0.11962475657053098	0.11962475657053098
90000	0.23615189160414901	0.23615189160414901	0.23615189160414901	0.23615189160414901	0.23615189160414901	0.23615189160414901	0.23615189160414901	0.23615189160414901	0.23615189160414901	0.23615189160414901	0.23615189160414901	0.23615189160414901	0.23615189160414901	0.23615189160414901	0.23615189160414901	0.23615189160414901	0.23615189160414901	0.23615189160414901	0.23615189160414901	0.23615189160414901	0.23615189160414901	0.23615189160414901	0.23615189160414901	0.023117172821577429	0.023117172821577429	0.023117172821577429	0.023117172821577429	0.023117172821577429	0.023117172821577429	0.023117172821577429	0.023117172821577429	0.023117172821577429	0.023117172821577429	0.023117172821577429	0.023117172821577429	0.023117172821577429	0.023117172821577429	0.023117172821577429	0.023117172821577429	0.023117172821577429	0.023117172821577429	0.023117172821577429	0.023117172821577429	0.023117172821577429	0.023117172821577429	0.023117172821577429	0.21303471878257157	0.21303471878257157	0.21303471878257157	0.21303471878257157	0.21303471878257157	0.21303471878257157	0.21303471878257157	0.21303471878257157	0.21303471878257157	0.21303471878257157	0.21303471878257157	0.21303471878257157	0.21303471878257157	0.21303471878257157	0.21303471878257157	0.21303471878257157	0.21303471878257157	0.21303471878257157	0.21303471878257157	0.21303471878257157	0.21303471878257157	0.21303471878257157	0.21303471878257157
91000	0.20645856992755071	0.20645856992755071	0.20645856992755071	0.20645856992755071	0.20645856992755071	0.20645856992755071	0.20645856992755071	0.20645856992755071	0.20645856992755071	0.20645856992755071	0.20645856992755071	0.20645856992755071	0.20645856992755071	0.20645856992755071	0.20645856992755071	0.20645856992755071	0.20645856992755071	0.20645856992755071	0.20645856992755071	0.20645856992755071	0.20645856992755071	0.20645856992755071	0.20645856992755071	0.046515504067461445	0.046515504067461445	0.046515504067461445	0.046515504067461445	0.046515504067461445	0.046515504067461445	0.046515504067461445	0.046515504067461445	0.046515504067461445	0.046515504067461445	0.046515504067461445	0.046515504067461445	0.046515504067461445	0.046515504067461445	0.046515504067461445	0.046515504067461445	0.046515504067461445	0.046515504067461445	0.046515504067461445	0.046515504067461445	0.046515504067461445	0.046515504067461445	0.046515504067461445	0.15994306586008927	0.15994306586008927	0.15994306586008927	0.15994306586008927	0.15994306586008927	0.15994306586008927	0.15994306586008927	0.15994306586008927	0.15994306586008927	0.15994306586008927	0.15994306586008927	0.15994306586008927	0.15994306586008927	0.15994306586008927	0.15994306586008927	0.15994306586008927	0.15994306586008927	0.15994306586008927	0.15994306586008927	0.15994306586008927	0.15994306586008927	0.15994306586008927	0.15994306586008927
92000	0.24068342991958352	0.24068342991958352	0.24068342991958352	0.24068342991958352	0.24068342991958352	0.24068342991958352	0.24068342991958352	0.24068342991958352	0.24068342991958352	0.24068342991958352	0.24068342991958352	0.24068342991958352	0.24068342991958352	0.24068342991958352	0.24068342991958352	0.24068342991958352	0.24068342991958352	0.24068342991958352	0.24068342991958352	0.24068342991958352	0.24068342991958352	0.24068342991958352	0.24068342991958352	0.03324404368318231	0.03324404368318231	0.03324404368318231	0.03324404368318231	0.03324404368318231	0.03324404368318231	0.03324404368318231	0.03324404368318231	0.03324404368318231	0.03324404368318231	0.03324404368318231	0.03324404368318231	0.03324404368318231	0.03324404368318231	0.03324404368318231	0.03324404368318231	0.03324404368318231	0.03324404368318231	0.03324404368318231	0.03324404368318231	0.03324404368318231	0.03324404368318231	0.03324404368318231	0.20743938623640121	0.20743938623640121	0.20743938623640121	0.20743938623640121	0.20743938623640121	0.20743938623640121	0.20743938623640121	0.20743938623640121	0.20743938623640121	0.20743938623640121	0.20743938623640121	0.20743938623640121	0.20743938623640121	0.20743938623640121	0.20743938623640121	0.20743938623640121	0.20743938623640121	0.20743938623640121	0.20743938623640121	0.20743938623640121	0.20743938623640121	0.20743938623640121	0.20743938623640121
