it	posterior	prior	PP_lik	BD_lik	q_rate	alpha	k_birth	k_death	root_age	death_age	tot_length	Canis_TS	Canis_adustus_TS	Canis_anthus_TS	Canis_apolloniensis_TS	Canis_armbrusteri_TS	Canis_aureus_TS	Canis_cedazoensis_TS	Canis_dirus_TS	Canis_edwardii_TS	Canis_familiaris_TS	Canis_ferox_TS	Canis_latrans_TS	Canis_lepophagus_TS	Canis_lupus_TS	Canis_mesomelas_TS	Canis_proplatensis_TS	Canis_(Pseudalopex)_TS	Canis_rufus_TS	Canis_thooides_TS	Pseudalopex_gymnocercus_TS	Canis_TE	Canis_adustus_TE	Canis_anthus_TE	Canis_apolloniensis_TE	Canis_armbrusteri_TE	Canis_aureus_TE	Canis_cedazoensis_TE	Canis_dirus_TE	Canis_edwardii_TE	Canis_familiaris_TE	Canis_ferox_TE	Canis_latrans_TE	Canis_lepophagus_TE	Canis_lupus_TE	Canis_mesomelas_TE	Canis_proplatensis_TE	Canis_(Pseudalopex)_TE	Canis_rufus_TE	Canis_thooides_TE	Pseudalopex_gymnocercus_TE
106000	-1400.6103973237839	-14.863593604972879	-1320.5546479061582	-65.1921558126528	7.8488671369731069	1.0	1	1	22.684603829775877	0.0	92.166496395776576	13.678854647041888	3.3297610088572984	1.0871097214735572	1.7120497337810234	1.6040187100907926	3.3580898313950325	1.3331362244163811	2.4112487773466063	22.684603829775877	2.0394684626022928	9.0062207806944485	4.1799195318270321	5.0540008857376622	3.7294630522523722	5.2565407132921802	2.0003057859845126	1.561947972272653	4.1683992692181944	4.5665357055094491	1.3307346448428354	0.00019208825555232668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9248922843573228	0.0	0.0	0.0	0.00082852002263240822
107000	-1403.7290363518885	-14.681369754412383	-1324.9857041395821	-64.061962457893969	7.5991422072534922	1.0	1	1	22.947333075286998	0.0	92.326057227368437	13.695964894516342	3.4159904415700266	1.1710541983926288	1.8911319469470929	1.6093264542770234	3.0835884139099856	1.2954116112395417	2.3860151825261893	22.947333075286998	2.3119738076121048	8.8638280527460633	4.1385481849580463	5.0107426338954957	3.5839577373220992	5.6525063256040999	2.2235421865155462	1.4323683239783311	4.0759532820450257	4.3216638662065412	1.139352192313051	0.00019208825555232668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9231749762156169	0.0	0.0	0.0	0.00082852002263240822
108000	-1396.5148287009774	-14.499554899838115	-1316.9747227149187	-65.040551086220603	7.4014065769938027	1.0	1	1	22.734800052549115	0.0	91.444480484479598	13.752275095881966	3.318014211069273	1.0904113908350475	1.6639165081855816	1.6667960723580602	3.2217360807560516	1.3235602834188667	2.4743014258057476	22.734800052549115	2.0729082041010312	8.8888383753149434	4.2277865647376434	5.0013340669365878	3.4916404508569392	5.368943023292883	2.0270252472899668	1.2719270939521508	4.0714627365803757	4.5141474047147634	1.168156222986465	0.00019208825555232668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.904479418865666	0.0	0.0	0.0	0.00082852002263240822
109000	-1404.0524496802047	-14.863249357333459	-1324.7566333047375	-64.432567018133796	7.7540180946685107	1.0	1	1	22.770326310727441	0.0	92.501643815526478	13.697270286536936	3.5728422831694671	1.0967354558495863	1.7267395921870756	1.5643023640408229	3.1160338547965338	1.4222408108616857	3.2039700330275589	22.770326310727441	2.050672430925653	8.9044472915442476	4.3191859291184329	4.9883255425043878	3.4666239716012379	5.2882141235286708	2.0426042085648732	1.4036222330879387	4.1072020415666053	4.4425965877859044	1.1356032708109933	0.00019208825555232668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8168941984313971	0.0	0.0	0.0	0.00082852002263240822
110000	-1406.2254607789046	-14.115731872737175	-1327.0571241034527	-65.052604802714768	7.0374673228069193	1.0	1	1	22.69272989963623	0.0	92.238441090183144	13.696342157066063	3.6620360967661734	1.3029151466606126	1.7856290284353356	1.7163477623487862	3.0889220120840379	1.3180508758955645	2.4771842198862055	22.69272989963623	1.9540701861161733	8.9092737489254077	4.1601351238447899	5.0427006669520082	3.7394123653153053	5.6039770391285391	1.9994796530831196	1.2880594632483013	4.044718969691198	4.3465831215504123	1.2071579342894685	0.00019208825555232668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7962637724624142	0.0	0.0	0.0	0.00082852002263240822
111000	-1401.4547559614757	-15.311158587343559	-1322.0515259690912	-64.092071405040997	8.2367366067082912	1.0	1	1	22.855128626774075	0.0	92.194025004596213	13.727335455696011	3.3788439819156206	1.2698057047926983	1.7011394801974418	1.6586479111477279	3.2114833462871424	1.2794965617753931	2.5506196328845445	22.855128626774075	2.1384059141394594	9.0124435322187075	4.1439278379794589	5.1615456947349472	3.4681906845566046	5.2598691981356804	2.1622855598852664	1.4858170275185467	4.0529322919997846	4.294307251928851	1.2881642497614869	0.00019208825555232668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9053443314550655	0.0	0.0	0.0	0.00082852002263240822
112000	-1407.8419928014623	-17.351533388814889	-1326.1621534558326	-64.328305956814802	7.764039591788146	1.0	2	1	22.814652843357006	0.0	92.514095699245757	13.665264527234603	3.6550630881427604	1.0843047927159142	1.7231584731031138	1.58230704920056	3.3408322855398911	1.3140913206644911	2.4370783355917784	22.814652843357006	2.0270241558863971	8.890411072866689	4.128375966796578	5.1720049463871609	3.5157816993055215	5.4948526400690669	2.1586892129628579	1.319441155015286	4.3160932096181313	4.3813808031557171	1.192877904802168	0.00019208825555232668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6985691748917469	0.0	0.0	0.0	0.00082852002263240822
113000	-1402.2506001979482	-17.067319326666411	-1320.2638757496438	-64.919405121637965	7.6196755919335644	1.0	2	1	22.691493960824616	0.0	92.056578076453505	13.740396525820273	3.3919620127391794	1.1738349670714054	1.711348045543617	1.5737318885597724	3.1696340968000216	1.3034294106033808	2.6084327551092126	22.691493960824616	1.971242616650501	8.9253802974558791	4.1811034625509107	4.9538378550070457	3.4458110143651219	5.389497316517863	1.9986951137463986	1.8020381828151604	4.3010553300360987	4.3587762494757865	1.2460524410647826	0.00019208825555232668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8801548580253349	0.0	0.0	0.0	0.00082852002263240822
114000	-1413.6487609016647	-14.99706999566574	-1334.0495120545813	-64.602178851417648	7.9489306249717862	1.0	1	1	22.776359289615041	0.0	93.594018948483466	13.671762146127673	3.3812167495686758	1.0612259217505238	1.7930692984475454	1.6183354256735658	3.4128406105860916	1.4300465971343677	2.3907744907851578	22.776359289615041	2.0292527487768446	8.9222007335248126	4.3642395932028695	5.0470891324646843	3.6529986029415364	5.4250915776433635	2.6439537322650559	1.2694467504540379	4.2653657802304901	4.3409051641698948	1.7771045246853885	0.00019208825555232668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6782393132859803	0.0	0.0	0.0	0.00082852002263240822
115000	-1401.4599361194917	-14.87291624828592	-1322.1942329149297	-64.392786956276041	7.8412174201618274	1.0	1	1	22.706507635380692	0.0	92.463430658329287	13.710788560145188	3.3465092218396122	1.4527504561486348	1.6622971436744234	1.6251911589017052	3.260571122175115	1.2815005686202543	2.7471988331984862	22.706507635380692	1.9637436003982294	8.9193880350078221	4.3929147689311954	4.9642008499439196	3.580844999464563	5.5108401217545442	1.9878957682077663	1.4595955241474781	4.0694791156779786	4.5380568092173972	1.2202573272099739	0.00019208825555232668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9360803534374982	0.0	0.0	0.0	0.00082852002263240822
116000	-1403.2797731990299	-15.282017989021208	-1323.5480193173491	-64.449735892659646	8.1405703896402688	1.0	1	1	22.775836812230999	0.0	92.395263019813086	13.702116136385154	3.5452749321523269	1.0643603195278253	1.9237233639697342	1.685406702390718	3.1568982684840243	1.2910900177632616	2.4002405796515336	22.775836812230999	2.4695559471743631	8.9329994676759323	4.2150995478589044	5.2273740216215829	3.4347690462582268	5.2915200926738066	2.0638520157478011	1.3758906264718942	4.0440991247682385	4.4914027270347221	1.1647124320719282	0.00019208825555232668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8599385538217179	0.0	0.0	0.0	0.00082852002263240822
117000	-1402.2841032160727	-14.576881759209371	-1323.3639305074053	-64.343290949458151	7.4911547382997972	1.0	1	1	22.683323978318295	0.0	92.294481784567537	13.810240488436524	3.3927638650306369	1.1634479617787368	1.8590907152063225	1.7286459684162743	3.106790404489276	1.3149730762141389	2.6862186743549081	22.683323978318295	2.2246402256630802	8.9617308465414247	4.1118393016424442	5.3522620694078595	3.4747013604630403	5.3523408590347872	2.0066361014159853	1.3966511565648942	4.0701801436921006	4.3669287032598323	1.160619033069592	0.00019208825555232668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9285225401544341	0.0	0.0	0.0	0.00082852002263240822
118000	-1401.1875500972831	-15.258763026802026	-1320.4205365748212	-65.508250495659922	8.2071731318714374	1.0	1	1	22.910355133089688	0.0	92.031362276960763	13.717940365013801	3.3159469933240859	1.2048141525661635	1.7455452850599706	1.6556252856051366	3.0353332911506099	1.272253612863846	2.4947276064836292	22.910355133089688	2.1391759245780007	8.8867314125152479	4.1710905155498388	5.0734327009829503	3.4822293355255685	5.2600139261285026	2.1802945171549717	1.4348114666990415	4.0472992995407706	4.3252135665548304	1.5645849254372857	0.00019208825555232668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8850364305850054	0.0	0.0	0.0	0.00082852002263240822
119000	-1396.131915114195	-14.54173135205594	-1316.7393257922643	-64.850857969874824	7.3939145695981825	1.0	1	1	22.73099268118796	0.0	91.504249934963511	13.692230561367252	3.3414483035776157	1.0575560224999137	1.7071604742845865	1.6218939717058922	3.2819435625416444	1.2660595291421601	2.3775590799442439	22.73099268118796	1.9767672547231778	8.932994869673557	4.2293325796156642	5.0076544198988238	3.5489834124674502	5.3431435365342965	1.989315857254446	1.4825750049938093	4.1395651302175525	4.3928582855326681	1.3037080748369485	0.00019208825555232668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9184720687579451	0.0	0.0	0.0	0.00082852002263240822
120000	-1402.0374178954796	-14.417342522321864	-1323.3386055170633	-64.281469856094418	7.3856405876171278	1.0	1	1	22.943784974138556	0.0	92.38768646772823	13.709442023961172	3.3180336629041416	1.455653624565528	1.8425270704949868	1.5861082776347508	3.032346493722152	1.3134097250522432	2.4742526391879833	22.943784974138556	2.300152362191533	8.9158994436077723	4.1740674571317546	5.1713446056963619	3.4569769536948805	5.269328114142243	2.0138358760453006	1.6101994256281951	4.1761035964978834	4.3233579813895222	1.2492540429102665	0.00019208825555232668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9473712745907976	0.0	0.0	0.0	0.00082852002263240822
121000	-1402.1938538761003	-14.632338238987238	-1323.4039929733294	-64.157522663783766	7.5407188625629837	1.0	1	1	22.799384239457808	0.0	92.441189853029499	13.689468920837159	3.3318034932562224	1.2849773238444415	2.0516693827995471	1.7673884925201855	3.0291826630583003	1.5435989562413681	2.5467925550364354	22.799384239457808	2.0589097383468342	8.9694912959000774	4.1803571143631038	4.973515892910835	3.5994102587508183	5.2566656290391682	1.9956579733800441	1.346515104766379	4.277861408622484	4.2730571077530781	1.3583156357931059	0.00019208825555232668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8918127253697126	0.0	0.0	0.0	0.00082852002263240822
122000	-1398.6109351817709	-15.340203032211546	-1319.3315277701886	-63.939204379370722	8.2631512270821776	1.0	1	1	22.858112962771269	0.0	91.843271317545998	13.795352055461679	3.5087871761561673	1.1052872509638298	1.6768340225139606	1.5856317066272956	3.2207122393067245	1.2911405225457795	2.4028381693329841	22.858112962771269	2.0624026563456477	8.9255243252137273	4.1396582079103821	4.9486087686477642	3.4354829549206163	5.2546160762921916	2.1542873534359352	1.2920055202719705	4.1121546655488608	4.3604086830986049	1.394166126783043	0.00019208825555232668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6797195183242621	0.0	0.0	0.0	0.00082852002263240822
123000	-1419.6810381944347	-14.521042448241296	-1340.3446313075326	-64.815364438660708	7.4788643930197694	1.0	1	1	23.003419500554866	0.0	94.342147312262924	13.901748551555498	3.7497421268173761	1.0822723811303128	1.8529024220751631	1.6180703196769552	3.0882987494708072	1.5077161175804337	2.9046793963788082	23.003419500554866	2.3990869559667356	9.1991234719096813	4.1893078651491811	5.031981051535892	3.8998756763456983	5.4922892301565245	2.0978754205981236	1.3746732715870862	4.0548317063268433	4.2870821095856684	1.3661003437278727	0.00019208825555232668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7579087475884112	0.0	0.0	0.0	0.00082852002263240822
124000	-1399.8426915394959	-15.061321261634145	-1319.0587307765936	-65.722639501268077	7.9437928740258998	1.0	1	1	22.880214980433951	0.0	91.962178510173032	13.736816977571895	3.4184671777629854	1.0874266242259323	1.7075636584979392	1.8945503636659864	3.1959129016817651	1.3253617865765399	2.399899653758796	22.880214980433951	2.1696473336951101	8.8834231450956711	4.1773535806818911	5.0144009775300917	3.4715306290615113	5.2592089965633315	2.0092759063813448	1.3113520078787546	4.0619232293566903	4.5819564791385696	1.334890607151314	0.00019208825555232668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9579778982588629	0.0	0.0	0.0	0.00082852002263240822
125000	-1405.6757350880944	-17.318782953386226	-1324.3101732664943	-64.046778868213778	7.879468559369287	1.0	2	1	22.93968853158114	0.0	92.486687176693749	13.685490523346735	3.4456526490319099	1.0879421932225508	1.673552723004891	1.7874763714792499	3.1888187974723099	1.3239486430509833	2.5150430125965384	22.93968853158114	2.0681019723134635	9.2159047397782743	4.2241461421191966	4.9567270639860563	3.5887627551091663	5.3849850591758246	2.0488380034166895	1.3746678390489522	4.0520931088554253	4.6050525475410673	1.1631227829234561	0.00019208825555232668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8423076740819533	0.0	0.0	0.0	0.00082852002263240822
126000	-1411.3575331022541	-17.27736222472317	-1330.4154146143278	-63.664756263203117	7.9031728874849607	1.0	2	1	22.828585607629659	0.0	93.291218583298729	13.713919590738934	3.6771768841794552	1.1017710558077276	1.9069300492570083	1.6062401624475986	3.4490323370487133	1.3006692859928544	2.7221850862382189	22.828585607629659	1.948247179454706	8.8591923865727669	4.5995920696345873	5.5858385171826068	3.4933691976450225	5.4716529351310053	2.0260088289455771	1.2750521891426037	4.1871298975948443	4.3011444946524486	1.131590855547961	0.00019208825555232668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8930894192673846	0.0	0.0	0.0	0.00082852002263240822
127000	-1409.8998305840923	-15.083086692515849	-1328.0809758815069	-66.735768010069478	7.8353832466171456	1.0	1	1	23.326986475167192	0.0	92.944464184414272	13.690952046589837	3.4794024825942875	1.2065520837523145	1.7586343128602788	1.5668786892460984	3.0421845268401393	1.3276883826233985	2.4573563931903974	23.326986475167192	1.9701011326114668	8.9064954758397725	4.3027889041045739	5.146574738211517	3.4413329295759443	5.4731944156049632	2.1067743456340233	1.5107229557298452	4.4098875351114053	4.4620823474414806	1.1442185390628241	0.00019208825555232668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7853239190993218	0.0	0.0	0.0	0.00082852002263240822
128000	-1402.6941129716856	-14.332317638141514	-1324.0500119502467	-64.311783383297325	7.3201977599866597	1.0	1	1	22.693605663552766	0.0	92.260896239665428	13.817426871774003	3.3442731315547927	1.4531736052421687	1.8001772971921981	1.9778010162182218	3.066847065197996	1.3626675012986067	2.581369050121348	22.693605663552766	1.9840611334344957	8.8594716748209734	4.3042596925502483	5.005539891035709	3.4752522476344678	5.4204923579549735	2.0409448290930485	1.2779119251028344	4.1525712181366812	4.2763184656750584	1.2396494667305467	0.00019208825555232668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.87189725637753	0.0	0.0	0.0	0.00082852002263240822
129000	-1400.1032201978851	-14.85104072203	-1321.2915970747511	-63.960582401104148	7.7894867628712712	1.0	1	1	22.710923677844676	0.0	92.247255362199482	13.703600642571935	3.3437018450458136	1.1348644269283912	1.7327954619060737	1.6381235661616569	3.0414855957903368	1.3081684297724894	2.5529242590172876	22.710923677844676	1.9506695389925706	8.9179272440735673	4.3352022209908725	5.040722471299679	3.657437274594395	5.4210964588606423	2.1310616197383423	1.4205029635061455	4.12947334512541	4.2946152567115874	1.5990635455659685	0.00019208825555232668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.816083874020169	0.0	0.0	0.0	0.00082852002263240822
130000	-1398.8402109817455	-14.866796551725205	-1319.4721474717821	-64.501266958238148	7.8167769483207525	1.0	1	1	22.703629889566834	0.0	91.714035499731153	13.825361396228548	3.5442039134621082	1.0722449770353963	1.6973769587115808	1.6830894178666194	3.0730180739827504	1.3375368696150767	2.5017965742863866	22.703629889566834	1.9466787635673	8.8885555333243325	4.1120552352742985	5.1144032223955644	3.5832527637066676	5.30271109534368	2.0270301548214311	1.3573595370013734	4.1685280062675716	4.2865510685440871	1.2028510891518656	0.00019208825555232668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7131784321441081	0.0	0.0	0.0	0.00082852002263240822
131000	-1403.9275469565473	-14.658269283642806	-1324.3295758771201	-64.939701795784458	7.6169519744075185	1.0	1	1	22.870982574383682	0.0	92.342398066566446	13.760945627001247	3.3536551736614397	1.2140350779659643	1.6596074176151494	1.6025883766577378	3.3443207898160496	1.2760849012996047	2.576941485703887	22.870982574383682	2.0309371020690232	8.8853710719103987	4.1673131759216187	4.9802992966985205	3.4364218418451933	5.2961486129924751	2.4355086963651393	1.2978970755581498	4.0668454651309558	4.685775553464099	1.1206735607988774	0.00019208825555232668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7189342020145766	0.0	0.0	0.0	0.00082852002263240822
132000	-1396.6797633126771	-16.644483057131829	-1316.1997681572332	-63.835512098312165	7.2588283158930054	1.0	2	1	22.771642434357382	0.0	91.368639265712488	13.687562082144439	3.3794781278825057	1.1170264490392108	1.6742516581850233	1.5685307960717374	3.023803198198352	1.4087030276860837	2.4033517383495702	22.771642434357382	2.090430593160336	8.930452231182386	4.2274902490932504	5.0393057140823014	3.4779864131295763	5.2551970951343909	1.9727949863619219	1.2833197536198573	4.2812023551283467	4.5345268239339163	1.1964874305330651	0.00019208825555232668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9538832832829818	0.0	0.0	0.0	0.00082852002263240822
133000	-1400.7023047036757	-14.751774725431249	-1319.9110188969955	-66.039511081248975	7.6539903211269227	1.0	1	1	22.698603484278863	0.0	92.290816616195542	13.709304715084803	3.7006711609129068	1.1432855640367223	1.6788441360279851	1.5757535876442648	3.0300971449477982	1.6886712036649891	2.3857136310675	22.698603484278863	2.1456423689890527	8.9894933431860125	4.1160883019165224	5.0833371191147405	3.7411129915825247	5.3188309314252535	1.9727949863619219	1.3797632508359325	4.1626960883447044	4.2872138431349223	1.4378026551992855	0.00019208825555232668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9538832832829818	0.0	0.0	0.0	0.00082852002263240822
134000	-1397.4617613149001	-14.761143034142638	-1317.5439073476794	-65.156710933078102	7.6394467686544409	1.0	1	1	22.824437557000078	0.0	91.675330624567408	13.73055486477389	3.420678839107925	1.1165561994385174	1.9501987951740314	1.5727819303224408	3.0678335116279012	1.2942181753431321	2.4360893699863317	22.824437557000078	2.090054235763235	9.0216428566314377	4.1227064101859927	4.9481553554534425	3.4523044611556015	5.4357786964979686	1.9936470744818222	1.2877968843047811	4.2843232621484537	4.2892165157242816	1.2175006271812761	0.00019208825555232668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8801243894569399	0.0	0.0	0.0	0.00082852002263240822
135000	-1406.4112802650534	-14.825028249393357	-1326.9561715745633	-64.630080441096652	7.7493599032653124	1.0	1	1	22.767653085444781	0.0	92.965829010710678	13.726803712980335	3.363801317257157	1.1131540534071764	1.6730813392219406	1.5931506067317054	3.3424608541828933	1.3295341709101423	3.0079074591705659	22.767653085444781	2.1696178447648284	8.8819193526691347	4.1824777803477788	5.143820847665344	3.5624990344783773	5.6854133930709247	2.0306743322851548	1.5542868223714414	4.2816843448432031	4.274944413046553	1.1855688425171107	0.00019208825555232668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.903603988377685	0.0	0.0	0.0	0.00082852002263240822
136000	-1396.6647833063444	-14.862663914944626	-1316.582269124242	-65.219850267157653	7.790721686698606	1.0	1	1	22.828671600908528	0.0	91.354147218524531	13.683112502984969	3.3648436829538637	1.069699441906129	1.7161202452653987	1.5823463325584162	3.0525185173583083	1.3632693002787826	2.5681320521120186	22.828671600908528	2.1966291305089936	8.9303639248915623	4.1900914776811335	5.0833831930526818	3.4737367019929337	5.2529868140805505	2.0268242569965702	1.2820829895575119	4.093714962208475	4.3304552803538012	1.115691289281274	0.00019208825555232668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8495058701291847	0.0	0.0	0.0	0.00082852002263240822
137000	-1410.0803327501528	-14.941576124859333	-1329.8429944244199	-65.295762200873696	7.8198316888484909	1.0	1	1	22.723819120796897	0.0	93.272397947988338	13.792212861077276	3.3783619229246287	1.1006813390926675	2.0779040246176375	2.042914064242531	3.1769155910416131	1.5952314497610978	2.4178223046551621	22.723819120796897	2.0015454558225012	9.0531396532037274	4.5143368021829993	4.9629543806420582	3.4334590308690434	5.2807440051767154	2.0014316151363616	1.7071745666331173	4.0451586949262097	4.3059662809664969	1.5302337897620357	0.00019208825555232668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8685883972642516	0.0	0.0	0.0	0.00082852002263240822
138000	-1399.6790246550761	-15.318049415270856	-1319.4773053396771	-64.883669900128098	8.2835519662602088	1.0	1	1	22.770801137314937	0.0	91.9880066171133	13.772468103737415	3.4950605851720935	1.1563656550278936	1.7660469292105268	1.6020529013922009	3.1282565111525891	1.3035488288142372	2.4298179905778765	22.770801137314937	1.948573063272129	9.1139475113728086	4.1743916362920723	5.1382676733524644	3.4425221126471701	5.4346151437784362	1.9700510660225619	1.2763957677070794	4.1500019696101402	4.6431188362634588	1.2244890611986989	0.00019208825555232668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.951765258525314	0.0	0.0	0.0	0.00082852002263240822
139000	-1397.2493543392361	-14.76104382347939	-1317.4074998354795	-65.080810680277182	7.6521425559317278	1.0	1	1	22.917993520054392	0.0	91.618582979809972	13.710887328423572	3.3371094773246814	1.0815214751238873	1.828043858920021	1.5882634692539275	3.103177743090221	1.3062251980689965	2.3933566636681913	22.917993520054392	1.9502476755134164	8.8613771350542105	4.2636519633405507	5.1480483803139485	3.5267195802766729	5.5927550438947788	2.0287175585346411	1.2727993246615388	4.1730681154881051	4.2953333094090675	1.1920720261986433	0.00019208825555232668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.951765258525314	0.0	0.0	0.0	0.00082852002263240822
140000	-1401.972417293885	-14.926384983133548	-1323.1138564924402	-63.93217581831118	7.8473862980151985	1.0	1	1	22.688053102529899	0.0	92.406847481395118	13.813389605728529	3.4524475267965604	1.0684011705011915	1.9233327385298469	1.773936729163919	3.0889911018837681	1.3876419580832442	2.593300472401765	22.688053102529899	1.9711476685757934	8.9975682043931808	4.1544344357899465	5.0625684905324206	3.4719966596697844	5.2807741398893384	2.0696748420194528	1.4235774329013622	4.1675263858938569	4.472725930766611	1.3852589268718676	0.00019208825555232668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8388794332490548	0.0	0.0	0.0	0.00082852002263240822
141000	-1401.7245656486491	-14.647128974012279	-1322.5349982668538	-64.542438407783038	7.6257132150291493	1.0	1	1	22.725393299292126	0.0	92.390361430671078	13.710404612171475	3.9690618180971042	1.1025577233858661	1.7171112355645768	1.6081869914117943	3.1025465622184298	1.3738015092271492	2.4339354941082032	22.725393299292126	1.9892948867404636	8.9226211545666239	4.1287395870809132	5.160456762822335	3.510859646447023	5.2494119608521146	2.1125363549115086	1.3167648087453625	4.1009435967299632	4.6486351576493474	1.3153344994294203	0.00019208825555232668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8072156225025431	0.0	0.0	0.0	0.00082852002263240822
142000	-1400.3222655424461	-14.9365625550265	-1320.8361060277739	-64.549596959645669	7.8886784469723983	1.0	1	1	23.053931628596235	0.0	92.168925594665509	13.802386475565596	3.3393332951984718	1.1580130686799426	1.8353904670794399	1.5815752394764386	3.1196067326320409	1.2896332880271715	2.4360947112458451	23.053931628596235	2.0274220534084142	8.8653169655732551	4.177347496671147	5.1279349822979645	3.553548693640765	5.4111747538857786	1.9899366352460217	1.281409189122126	4.1263085457860269	4.4966921900633121	1.4059740261558062	0.00019208825555232668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9090842354081126	0.0	0.0	0.0	0.00082852002263240822
143000	-1403.8932570654215	-14.511063216949466	-1324.3537620487878	-65.028431799684313	7.4973443733190015	1.0	1	1	22.753407359184841	0.0	92.596879290238903	13.702324838368025	3.3344991085825431	1.0769866014699661	2.1154206074543733	1.6504681003696313	3.0504053489938761	1.4869949138532559	2.7377919262411936	22.753407359184841	2.1287362623672061	8.9886361845490423	4.1868293755080677	4.9515180144970241	3.5410346991615782	5.8191985228047898	1.9958865951114877	1.3648177658806695	4.2378346360289694	4.2773058735255072	1.1466200654860246	0.00019208825555232668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9492217575152369	0.0	0.0	0.0	0.00042366342838724615
